reaction_id,family,source,smiles_r,smiles_p,delta_Ea,charge,multiplicity,n_heavy_atoms,quartile,path_r,path_p,path_ts
qmrxn20_sn2_B_E_A_C_B_A,sn2,qmrxn20,[H+].[H]N([H])C(Cl)(N([O-])[O-])C([H])([H])C#N,[H+].[H]N([H])C(Cl)(N([O-])[O-])C([H])([H])C#N,14.237991072996802,-1,1,9,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_A_C_B_A/13.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_A_C_0_A/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_A_C_B_A.xyz
qmrxn20_sn2_B_E_A_C_B_C,sn2,qmrxn20,[Cl-].[H]N([H])C(Cl)([N+](=O)[O-])C([H])([H])C#N,[Cl-].[Cl-].[H][N+]([H])=C([N+](=O)[O-])C([H])([H])C#N,36.42594447069807,-1,1,10,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_A_C_B_C/07.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_A_C_0_C/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_A_C_B_C.xyz
qmrxn20_sn2_B_E_A_C_C_B,sn2,qmrxn20,[F-].[H]N([H])C(Br)([N+](=O)[O-])C([H])([H])C#N,[F-].[H]N([H])C(Br)([N+](=O)[O-])C([H])([H])C#N,19.23560350002948,-1,1,10,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_A_C_C_B/13.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_A_C_0_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_A_C_C_B.xyz
qmrxn20_sn2_B_E_A_D_A_B,sn2,qmrxn20,[F-].[H]N([H])C(F)([N+](=O)[O-])C([H])([H])C([H])([H])[H],[F-].[H]N([H])C(F)([N+](=O)[O-])C([H])([H])C([H])([H])[H],27.848167909953983,-1,1,9,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_A_D_A_B/12.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_A_D_0_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_A_D_A_B.xyz
qmrxn20_sn2_B_E_A_D_B_B,sn2,qmrxn20,[F-].[H]N([H])C(Cl)([N+](=O)[O-])C([H])([H])C([H])([H])[H],[F-].[H]N([H])C(Cl)([N+](=O)[O-])C([H])([H])C([H])([H])[H],17.936660967908463,-1,1,9,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_A_D_B_B/12.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_A_D_0_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_A_D_B_B.xyz
qmrxn20_sn2_B_E_A_E_A_C,sn2,qmrxn20,[Cl-].[H]N([H])C([H])([H])C(F)(N([H])[H])[N+](=O)[O-],[Cl-].[F-].[H]N([H])C([H])([H])C([N+](=O)[O-])=[N+]([H])[H],51.88690057873551,-1,1,9,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_A_E_A_C/26.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_A_E_0_C/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_A_E_A_C.xyz
qmrxn20_sn2_B_E_A_E_B_B,sn2,qmrxn20,[F-].[H]N([H])C([H])([H])C(Cl)(N([H])[H])[N+](=O)[O-],[Cl-].[F-].[H]N([H])C([H])([H])C([N+](=O)[O-])=[N+]([H])[H],18.183490692559666,-1,1,9,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_A_E_B_B/10.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_A_E_0_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_A_E_B_B.xyz
qmrxn20_sn2_B_E_B_A_B_A,sn2,qmrxn20,[H+].[H]N([H])C(Cl)(N([O-])[O-])C([H])([H])[N+](=O)[O-],[H+].[H]N([H])C(Cl)(N([O-])[O-])C([H])([H])[N+](=O)[O-],9.412483579508438,-1,1,10,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_B_A_B_A/28.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_B_A_0_A/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_B_A_B_A.xyz
qmrxn20_sn2_B_E_B_E_A_A,sn2,qmrxn20,[H+].[H]N([H])C(F)(N([O-])[O-])C([H])(N([H])[H])[N+](=O)[O-],[H+].[H]N([H])C(F)(N([O-])[O-])C([H])(N([H])[H])[N+](=O)[O-],15.159824691652531,-1,1,11,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_B_E_A_A/17.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_B_E_0_A/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_B_E_A_A.xyz
qmrxn20_sn2_B_E_B_E_A_C,sn2,qmrxn20,[Cl-].[H]N([H])C([H])([N+](=O)[O-])C(F)(N([H])[H])[N+](=O)[O-],[F-].[H]N([H])C([H])([N+](=O)[O-])C(Cl)(N([H])[H])[N+](=O)[O-],44.022030099851214,-1,1,12,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_B_E_A_C/15.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_B_E_0_C/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_B_E_A_C.xyz
qmrxn20_sn2_B_E_C_C_A_A,sn2,qmrxn20,[H+].[H]N([H])C(F)(N([O-])[O-])C([H])(C#N)C#N,[H+].[H]N([H])C(F)(N([O-])[O-])C([H])(C#N)C#N,6.399712019629903,-1,1,11,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_C_C_A_A/07.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_C_C_0_A/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_C_C_A_A.xyz
qmrxn20_sn2_B_E_C_E_C_A,sn2,qmrxn20,[H+].[H]N([H])C([H])(C#N)C(Br)(N([H])[H])N([O-])[O-],[H+].[H]N([H])C([H])(C#N)C(Br)(N([H])[H])N([O-])[O-],7.087653849044058,-1,1,10,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_C_E_C_A/14.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_C_E_0_A/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_C_E_C_A.xyz
qmrxn20_sn2_B_E_D_A_A_D,sn2,qmrxn20,[Br-].[H]N([H])C(F)([N+](=O)[O-])C([H])([H])C([H])([H])[H],[F-].[H]N([H])C(Br)([N+](=O)[O-])C([H])([H])C([H])([H])[H],51.80705874767902,-1,1,9,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_D_A_A_D/13.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_D_A_0_D/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_D_A_A_D.xyz
qmrxn20_sn2_B_E_D_B_B_A,sn2,qmrxn20,[H+].[H]N([H])C(Cl)(N([O-])[O-])C([H])([N+](=O)[O-])C([H])([H])[H],[H+].[H]N([H])C(Cl)(N([O-])[O-])C([H])([N+](=O)[O-])C([H])([H])[H],13.4548100713434,-1,1,11,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_D_B_B_A/23.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_D_B_0_A/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_D_B_B_A.xyz
qmrxn20_sn2_B_E_D_C_A_A,sn2,qmrxn20,[H+].[H]N([H])C(F)(N([O-])[O-])C([H])(C#N)C([H])([H])[H],[H+].[H]N([H])C(F)(N([O-])[O-])C([H])(C#N)C([H])([H])[H],18.962286929030128,-1,1,10,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_D_C_A_A/13.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_D_C_0_A/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_D_C_A_A.xyz
qmrxn20_sn2_B_E_D_C_B_B,sn2,qmrxn20,[F-].[H]N([H])C(Cl)([N+](=O)[O-])C([H])(C#N)C([H])([H])[H],[F-].[H]N([H])C(Cl)([N+](=O)[O-])C([H])(C#N)C([H])([H])[H],20.853380651625,-1,1,11,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_D_C_B_B/16.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_D_C_0_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_D_C_B_B.xyz
qmrxn20_sn2_B_E_D_C_B_C,sn2,qmrxn20,[Cl-].[H]N([H])C(Cl)([N+](=O)[O-])C([H])(C#N)C([H])([H])[H],[Cl-].[Cl-].[H][N+]([H])=C([N+](=O)[O-])C([H])(C#N)C([H])([H])[H],35.74197908382126,-1,1,11,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_D_C_B_C/16.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_D_C_0_C/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_D_C_B_C.xyz
qmrxn20_sn2_B_E_D_D_B_B,sn2,qmrxn20,[F-].[H]N([H])C(Cl)([N+](=O)[O-])C([H])(C([H])([H])[H])C([H])([H])[H],[Cl-].[F-].[H][N+]([H])=C([N+](=O)[O-])C([H])(C([H])([H])[H])C([H])([H])[H],18.359623257135382,-1,1,10,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_D_D_B_B/20.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_D_D_0_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_D_D_B_B.xyz
qmrxn20_sn2_B_E_D_D_C_B,sn2,qmrxn20,[F-].[H]N([H])C(Br)([N+](=O)[O-])C([H])(C([H])([H])[H])C([H])([H])[H],[F-].[H]N([H])C(Br)([N+](=O)[O-])C([H])(C([H])([H])[H])C([H])([H])[H],15.0538348402408,-1,1,10,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_D_D_C_B/20.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_D_D_0_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_D_D_C_B.xyz
qmrxn20_sn2_B_E_D_E_C_B,sn2,qmrxn20,[F-].[H]N([H])C(Br)([N+](=O)[O-])C([H])(N([H])[H])C([H])([H])[H],[F-].[H]N([H])C(Br)([N+](=O)[O-])C([H])(N([H])[H])C([H])([H])[H],20.31171752842895,-1,1,10,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_D_E_C_B/29.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_D_E_0_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_D_E_C_B.xyz
qmrxn20_sn2_B_E_E_B_C_B,sn2,qmrxn20,[F-].[H]N([H])C([H])([N+](=O)[O-])C(Br)(N([H])[H])[N+](=O)[O-],[Br-].[F-].[H]N([H])C([H])(C([N+](=O)[O-])=[N+]([H])[H])[N+](=O)[O-],13.146898208356662,-1,1,12,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_E_B_C_B/12.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_E_B_0_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_E_B_C_B.xyz
qmrxn20_sn2_B_E_E_C_B_C,sn2,qmrxn20,[Cl-].[H]N([H])C([H])(C#N)C(Cl)(N([H])[H])[N+](=O)[O-],[Cl-].[Cl-].[H]N([H])C([H])(C#N)C([N+](=O)[O-])=[N+]([H])[H],29.90390222001423,-1,1,11,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/B_E_E_C_B_C/11.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/B_E_E_C_0_C/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/B_E_E_C_B_C.xyz
qmrxn20_sn2_C_A_E_C_B_D,sn2,qmrxn20,[Br-].[H]N([H])C([H])(C#N)C([H])(Cl)C#N,[Cl-].[H]N([H])C([H])(C#N)C([H])(Br)C#N,25.012040898753813,-1,1,9,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_A_E_C_B_D/20.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_A_E_C_0_D/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_A_E_C_B_D.xyz
qmrxn20_sn2_C_A_E_E_C_A,sn2,qmrxn20,[H+].[H]N([H])C([H])(N([H])[H])C([H])(Br)C[N-2],[H+].[H]N([H])C([H])(N([H])[H])C([H])(Br)C[N-2],0.5705144352651305,-1,1,7,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_A_E_E_C_A/23.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_A_E_E_0_A/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_A_E_E_C_A.xyz
qmrxn20_sn2_C_B_A_C_A_A,sn2,qmrxn20,[H+].[H]C([H])(C#N)C(F)(C#N)N([O-])[O-],[H+].[H]C([H])(C#N)C(F)(C#N)N([O-])[O-],-2.4909790661776188,-1,1,10,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_B_A_C_A_A/13.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_B_A_C_0_A/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_B_A_C_A_A.xyz
qmrxn20_sn2_C_B_A_E_A_C,sn2,qmrxn20,[Cl-].[H]N([H])C([H])([H])C(F)(C#N)[N+](=O)[O-],[F-].[H]N([H])C([H])([H])C(Cl)(C#N)[N+](=O)[O-],29.94664026391157,-1,1,10,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_B_A_E_A_C/24.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_B_A_E_0_C/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_B_A_E_A_C.xyz
qmrxn20_sn2_C_C_A_D_A_C,sn2,qmrxn20,[Cl-].[H]C([H])([H])C([H])([H])C(F)(C#N)C#N,[F-].[H]C([H])([H])C([H])([H])C(Cl)(C#N)C#N,26.92945843317113,-1,1,9,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_C_A_D_A_C/03.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_C_A_D_0_C/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_C_A_D_A_C.xyz
qmrxn20_sn2_C_C_A_E_A_B,sn2,qmrxn20,[F-].[H]N([H])C([H])([H])C(F)(C#N)C#N,[F-].[H]N([H])C([H])([H])C(F)(C#N)C#N,17.757687285856893,-1,1,9,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_C_A_E_A_B/09.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_C_A_E_0_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_C_A_E_A_B.xyz
qmrxn20_sn2_C_C_A_E_B_B,sn2,qmrxn20,[F-].[H]N([H])C([H])([H])C(Cl)(C#N)C#N,[F-].[H]N([H])C([H])([H])C(Cl)(C#N)C#N,6.54400428464423,-1,1,9,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_C_A_E_B_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_C_A_E_0_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_C_A_E_B_B.xyz
qmrxn20_sn2_C_C_D_B_B_B,sn2,qmrxn20,[F-].[H]C([H])([H])C([H])([N+](=O)[O-])C(Cl)(C#N)C#N,[F-].[H]C([H])([H])C([H])([N+](=O)[O-])C(Cl)(C#N)C#N,4.025625748356318,-1,1,12,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_C_D_B_B_B/21.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_C_D_B_0_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_C_D_B_B_B.xyz
qmrxn20_sn2_C_D_A_B_A_A,sn2,qmrxn20,[H+].[H]C([H])([H])C(F)(C#N)C([H])([H])N([O-])[O-],[H+].[H]C([H])([H])C(F)(C#N)C([H])([H])N([O-])[O-],12.596940370982576,-1,1,9,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_D_A_B_A_A/14.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_D_A_B_0_A/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_D_A_B_A_A.xyz
qmrxn20_sn2_C_D_A_B_A_C,sn2,qmrxn20,[Cl-].[H]C([H])([H])C(F)(C#N)C([H])([H])[N+](=O)[O-],[F-].[H]C([H])([H])C(Cl)(C#N)C([H])([H])[N+](=O)[O-],40.30230193322556,-1,1,10,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_D_A_B_A_C/09.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_D_A_B_0_C/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_D_A_B_A_C.xyz
qmrxn20_sn2_C_D_A_B_B_A,sn2,qmrxn20,[H+].[H]C([H])([H])C(Cl)(C#N)C([H])([H])N([O-])[O-],[H+].[H]C([H])([H])C(Cl)(C#N)C([H])([H])N([O-])[O-],8.422123609463005,-1,1,9,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_D_A_B_B_A/16.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_D_A_B_0_A/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_D_A_B_B_A.xyz
qmrxn20_sn2_C_D_A_B_C_B,sn2,qmrxn20,[F-].[H]C([H])([H])C(Br)(C#N)C([H])([H])[N+](=O)[O-],[F-].[H]C([H])([H])C(Br)(C#N)C([H])([H])[N+](=O)[O-],12.132762460046496,-1,1,10,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_D_A_B_C_B/09.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_D_A_B_0_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_D_A_B_C_B.xyz
qmrxn20_sn2_C_D_A_D_A_D,sn2,qmrxn20,[Br-].[H]C([H])([H])C([H])([H])C(F)(C#N)C([H])([H])[H],[F-].[H]C([H])([H])C([H])([H])C(Br)(C#N)C([H])([H])[H],43.33121731939603,-1,1,8,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_D_A_D_A_D/03.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_D_A_D_0_D/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_D_A_D_A_D.xyz
qmrxn20_sn2_C_D_A_D_B_A,sn2,qmrxn20,[H+].[H]C([H])([H])C([H])([H])C(Cl)(C[N-2])C([H])([H])[H],[H+].[H]C([H])([H])C([H])([H])C(Cl)(C[N-2])C([H])([H])[H],0.8672358334728855,-1,1,7,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_D_A_D_B_A/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_D_A_D_0_A/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_D_A_D_B_A.xyz
qmrxn20_sn2_C_D_C_E_A_D,sn2,qmrxn20,[Br-].[H]N([H])C([H])(C#N)C(F)(C#N)C([H])([H])[H],[F-].[H]N([H])C([H])(C#N)C(Br)(C#N)C([H])([H])[H],40.8409612447098,-1,1,10,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_D_C_E_A_D/12.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_D_C_E_0_D/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_D_C_E_A_D.xyz
qmrxn20_sn2_C_D_D_A_B_B,sn2,qmrxn20,[F-].[H]C([H])([H])C([H])([H])C(Cl)(C#N)C([H])([H])[H],[F-].[H]C([H])([H])C([H])([H])C(Cl)(C#N)C([H])([H])[H],11.636767871149994,-1,1,8,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_D_D_A_B_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_D_D_A_0_B/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_D_D_A_B_B.xyz
qmrxn20_sn2_C_D_D_E_A_A,sn2,qmrxn20,[H+].[H]N([H])C([H])(C([H])([H])[H])C(F)(C[N-2])C([H])([H])[H],[H+].[H]N([H])C([H])(C([H])([H])[H])C(F)(C[N-2])C([H])([H])[H],19.363223525753163,-1,1,8,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/reactant-complex-constrained-conformers/sn2/C_D_D_E_A_A/16.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/product-conformers/sn2/C_D_D_E_0_A/00.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/QMrxn20/transition-states/sn2/C_D_D_E_A_A.xyz
