rxn_smiles,dipolarophile_class,dipole_class,reason,reaction_id,sub_source,source_id
[CH3:10][O:11][C:12](=[O:13])[C-:14]([N+:15]#[C:16][C:17]#[N:18])[C:19]([CH3:20])=[O:21].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:16]([C:17]#[N:18])=[N:15][C:14]1([C:12]([O:11][CH3:10])=[O:13])[C:19]([CH3:20])=[O:21],acyclic_alkene,acyclic_dipole,,dipolar_004537,locked_778,4537
[CH3:10][NH:11][C:12](=[O:13])[C-:14]([N+:15]#[C:16][C:17]#[N:18])[C:19]([CH3:20])=[O:21].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:16]([C:17]#[N:18])=[N:15][C:14]1([C:12]([NH:11][CH3:10])=[O:13])[C:19]([CH3:20])=[O:21],acyclic_alkene,acyclic_dipole,,dipolar_004557,locked_778,4557
[CH3:10][NH:11][C:12](=[O:13])[c-:14]1[o+:15][c:16]([C:17]#[N:18])[o:19][c:20]1=[O:21].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:14]2([C:12]([NH:11][CH3:10])=[O:13])[O:15][C:16]1([C:17]#[N:18])[O:19][C:20]2=[O:21],acyclic_alkene,mesoionic_ring,,dipolar_004574,spec16,4574
[CH3:10][NH:11][C:12](=[O:13])[c-:14]1[o+:15][c:16]([C:17]#[N:18])[o:19][c:20]1=[O:21].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:16]2([C:17]#[N:18])[O:15][C:14]1([C:12]([NH:11][CH3:10])=[O:13])[C:20](=[O:21])[O:19]2,acyclic_alkene,mesoionic_ring,,dipolar_004576,locked_778,4576
[CH3:10][NH:11][C:12](=[O:13])[c-:14]1[o+:15][c:16]([C:17]#[N:18])[o:19][c:20]1=[O:21].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:16]2([C:17]#[N:18])[O:15][C:14]1([C:12]([NH:11][CH3:10])=[O:13])[C:20](=[O:21])[O:19]2,acyclic_alkene,mesoionic_ring,,dipolar_004578,spec16,4578
[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][O:6][C:7](=[O:8])[C-:9]([C:10]#[N:11])[N+:12]([CH3:13])=[C:14]([CH3:15])[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1>>[CH3:1][C@@H:2]1[C@H:3]([CH3:4])[C:9]([C:7]([O:6][CH3:5])=[O:8])([C:10]#[N:11])[N:12]([CH3:13])[C:14]1([CH3:15])[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,acyclic_alkene,acyclic_dipole,,dipolar_004580,spec16,4580
[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][NH:6][C:7](=[O:8])[C:9]#[N+:10][C-:11]([C:12](=[O:13])[O:14][CH3:15])[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1>>[CH3:1][C@H:2]1[C@@H:3]([CH3:4])[C:11]([C:12](=[O:13])[O:14][CH3:15])([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[N:10]=[C:9]1[C:7]([NH:6][CH3:5])=[O:8],acyclic_alkene,acyclic_dipole,,dipolar_004582,locked_778,4582
[CH3:6][O:7][C:8](=[O:9])[C-:10]([C:11](=[O:12])[O:13][CH3:14])[N+:15]([CH3:16])=[CH:17][C:18]([CH3:19])=[O:20].[NH2+:1]=[C:2]([NH2:3])[NH:4][CH3:5]>>[NH2+:1]1[C:2]([NH2:3])([NH:4][CH3:5])[CH:17]([C:18]([CH3:19])=[O:20])[N:15]([CH3:16])[C:10]1([C:8]([O:7][CH3:6])=[O:9])[C:11](=[O:12])[O:13][CH3:14],acyclic_alkene,acyclic_dipole,,dipolar_004594,locked_778,4594
[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[CH-:15][NH+:16]=[CH:17][C:18](=[O:19])[O:20][CH3:21]>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[CH:17]([C:18](=[O:19])[O:20][CH3:21])[NH:16][CH:15]2[C:13]([NH:12][CH3:11])=[O:14],other_cyclic_alkene,acyclic_dipole,,dipolar_004652,locked_778,4652
[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[CH-:15][NH+:16]=[CH:17][C:18](=[O:19])[O:20][CH3:21]>>[CH2:1]1[C@@H:2]2[C@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[CH:17]([C:18](=[O:19])[O:20][CH3:21])[NH:16][CH:15]2[C:13]([NH:12][CH3:11])=[O:14],other_cyclic_alkene,acyclic_dipole,,dipolar_004654,locked_778,4654
[CH3:10][O:11][C:12](=[O:13])[C:14]([C:15]#[N:16])=[N+:17]([CH3:18])[C-:19]([CH3:20])[CH3:21].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:19]([CH3:20])([CH3:21])[N:17]([CH3:18])[C:14]1([C:12]([O:11][CH3:10])=[O:13])[C:15]#[N:16],acyclic_alkene,acyclic_dipole,,dipolar_004662,locked_778,4662
[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[c-:15]1[o+:16][c:17]([C:18]#[N:19])[o:20][c:21]1=[O:22]>>[CH2:1]1[C@H:2]2[C@@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:15]1([C:13]([NH:12][CH3:11])=[O:14])[O:16][C:17]2([C:18]#[N:19])[O:20][C:21]1=[O:22],other_cyclic_alkene,mesoionic_ring,,dipolar_004717,spec16,4717
[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][NH:8][C:9](=[O:10])[CH-:11][N+:12]([CH3:13])=[C:14]([C:15]#[N:16])[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:14]([C:15]#[N:16])([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[N:12]([CH3:13])[CH:11]1[C:9]([NH:8][CH3:7])=[O:10],acyclic_alkene,acyclic_dipole,,dipolar_004748,locked_778,4748
[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[CH:7]=[CH:8]1.[CH3:9][O:10][C:11](=[O:12])[CH:13]=[NH+:14][C-:15]([C:16]([CH3:17])=[O:18])[C:19](=[O:20])[O:21][CH3:22]>>[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[C@H:7]2[C@@H:8]1[C:15]([C:16]([CH3:17])=[O:18])([C:19](=[O:20])[O:21][CH3:22])[NH:14][CH:13]2[C:11]([O:10][CH3:9])=[O:12],other_cyclic_alkene,acyclic_dipole,,dipolar_004752,locked_778,4752
[CH3:10][O:11][C:12](=[O:13])[N-:14][NH+:15]=[CH:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[CH:16]([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[NH:15][N:14]1[C:12]([O:11][CH3:10])=[O:13],acyclic_alkene,acyclic_dipole,,dipolar_004757,spec16,4757
[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][O:8][C:9](=[O:10])[N-:11][N+:12]([CH3:13])=[C:14]([C:15]#[N:16])[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[N:11]([C:9]([O:8][CH3:7])=[O:10])[N:12]([CH3:13])[C:14]1([C:15]#[N:16])[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1,acyclic_alkene,acyclic_dipole,,dipolar_004759,spec16,4759
[CH2:1]=[CH2:2].[CH3:3][O:4][C:5](=[O:6])[C:7](=[O+:8][C-:9]([C:10]([CH3:11])=[O:12])[C:13](=[O:14])[O:15][CH3:16])[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1>>[CH2:1]1[CH2:2][C:9]([C:10]([CH3:11])=[O:12])([C:13](=[O:14])[O:15][CH3:16])[O:8][C:7]1([C:5]([O:4][CH3:3])=[O:6])[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1,acyclic_alkene,acyclic_dipole,,dipolar_004762,spec16,4762
[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[N:11]#[C:12][CH:13]=[O+:14][C-:15]([C:16]#[N:17])[c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1>>[CH2:1]1[C@H:2]2[C@@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:15]([C:16]#[N:17])([c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1)[O:14][CH:13]2[C:12]#[N:11],other_cyclic_alkene,acyclic_dipole,,dipolar_004770,locked_778,4770
[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][NH:8][C:9](=[O:10])[CH-:11][NH+:12]=[C:13]([C:14](=[O:15])[O:16][CH3:17])[C:18](=[O:19])[O:20][CH3:21]>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[CH:11]([C:9]([NH:8][CH3:7])=[O:10])[NH:12][C:13]1([C:14](=[O:15])[O:16][CH3:17])[C:18](=[O:19])[O:20][CH3:21],acyclic_alkene,acyclic_dipole,,dipolar_004773,spec16,4773
[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][C:12](=[O:13])[C:14](=[O+:15][C-:16]([CH3:17])[C:18]#[N:19])[C:20]([CH3:21])=[O:22]>>[CH2:1]1[C@H:2]2[C@@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:16]([CH3:17])([C:18]#[N:19])[O:15][C:14]2([C:12]([CH3:11])=[O:13])[C:20]([CH3:21])=[O:22],other_cyclic_alkene,acyclic_dipole,,dipolar_004790,spec16,4790
[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[C-:15]([O+:16]=[CH:17][C:18]#[N:19])[C:20]([CH3:21])=[O:22]>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:15]([C:13]([NH:12][CH3:11])=[O:14])([C:20]([CH3:21])=[O:22])[O:16][CH:17]2[C:18]#[N:19],other_cyclic_alkene,acyclic_dipole,,dipolar_004797,spec16,4797
[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[C-:15]([O+:16]=[CH:17][C:18]#[N:19])[C:20]([CH3:21])=[O:22]>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[CH:17]([C:18]#[N:19])[O:16][C:15]2([C:13]([NH:12][CH3:11])=[O:14])[C:20]([CH3:21])=[O:22],other_cyclic_alkene,acyclic_dipole,,dipolar_004798,locked_778,4798
[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][O:8][C:9](=[O:10])[C:11](=[O+:12][CH-:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)[C:20]([CH3:21])=[O:22]>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[CH:13]([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[O:12][C:11]1([C:9]([O:8][CH3:7])=[O:10])[C:20]([CH3:21])=[O:22],acyclic_alkene,acyclic_dipole,,dipolar_004821,spec16,4821
[CH3:10][NH:11][C:12](=[O:13])[C:14](=[NH+:15][CH-:16][C:17]#[N:18])[C:19](=[O:20])[O:21][CH3:22].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:14]([C:12]([NH:11][CH3:10])=[O:13])([C:19](=[O:20])[O:21][CH3:22])[NH:15][CH:16]1[C:17]#[N:18],acyclic_alkene,acyclic_dipole,,dipolar_004845,locked_778,4845
[CH3:10][O:11][C:12](=[O:13])[C-:14]([O+:15]=[CH:16][C:17]#[N:18])[C:19](=[O:20])[O:21][CH3:22].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:14]([C:12]([O:11][CH3:10])=[O:13])([C:19](=[O:20])[O:21][CH3:22])[O:15][CH:16]1[C:17]#[N:18],acyclic_alkene,acyclic_dipole,,dipolar_004857,locked_778,4857
[CH3:10][NH:11][C:12](=[O:13])[C:14]([C:15]#[N:16])=[N+:17]([CH3:18])[C-:19]([C:20]#[N:21])[C:22]#[N:23].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([NH:11][CH3:10])=[O:13])([C:15]#[N:16])[N:17]([CH3:18])[C:19]1([C:20]#[N:21])[C:22]#[N:23],acyclic_alkene,acyclic_dipole,,dipolar_004885,spec16,4885
[CH3:10][C:11](=[O:12])[CH:13]=[N+:14]([CH3:15])[C-:16]([C:17]([CH3:18])=[O:19])[C:20]([CH3:21])=[O:22].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][CH:13]([C:11]([CH3:10])=[O:12])[N:14]([CH3:15])[C:16]1([C:17]([CH3:18])=[O:19])[C:20]([CH3:21])=[O:22],acyclic_alkene,acyclic_dipole,,dipolar_004892,locked_778,4892
[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][O:12][C:13](=[O:14])[c-:15]1[c:16](=[O:17])[o:18][c:19]([C:20]#[N:21])[n+:22]1[CH3:23]>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:19]1([C:20]#[N:21])[O:18][C:16](=[O:17])[C:15]2([C:13]([O:12][CH3:11])=[O:14])[N:22]1[CH3:23],other_cyclic_alkene,mesoionic_ring,,dipolar_004918,locked_778,4918
[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[CH:7]=[CH:8]1.[CH3:9][N-:10][O+:11]=[C:12]([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1>>[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[C@H:7]2[C@@H:8]1[N:10]([CH3:9])[O:11][C:12]2([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,other_cyclic_alkene,acyclic_dipole,,dipolar_004919,locked_778,4919
[CH3:10][NH:11][C:12](=[O:13])[C-:14]([CH3:15])[N+:16]#[C:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@@H:6]([C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([NH:11][CH3:10])=[O:13])([CH3:15])[N:16]=[C:17]1[c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1,acyclic_alkene,acyclic_dipole,,dipolar_004941,locked_778,4941
[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][C:12](=[O:13])[C:14]([CH3:15])=[O+:16][CH-:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[CH:17]([c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1)[O:16][C:14]2([C:12]([CH3:11])=[O:13])[CH3:15],other_cyclic_alkene,acyclic_dipole,,dipolar_004948,spec16,4948
[CH3:10][O:11][C:12](=[O:13])[C:14](=[NH+:15][C-:16]([C:17]#[N:18])[C:19]#[N:20])[C:21]([CH3:22])=[O:23].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:14]([C:12]([O:11][CH3:10])=[O:13])([C:21]([CH3:22])=[O:23])[NH:15][C:16]1([C:17]#[N:18])[C:19]#[N:20],acyclic_alkene,acyclic_dipole,,dipolar_004963,spec16,4963
[C:1]1(=[O:2])[C:3]([O:4][CH3:5])=[C:6]([O:7][CH3:8])[C:9](=[O:10])[C:11]([CH3:12])=[C:13]1[CH3:14].[CH2-:15][NH+:16]=[C:17]([C:18]#[N:19])[C:20](=[O:21])[O:22][CH3:23]>>[C:1]1(=[O:2])[C@@:3]2([O:4][CH3:5])[C@@:6]([O:7][CH3:8])([C:9](=[O:10])[C:11]([CH3:12])=[C:13]1[CH3:14])[CH2:15][NH:16][C:17]2([C:18]#[N:19])[C:20](=[O:21])[O:22][CH3:23],other_cyclic_alkene,acyclic_dipole,,dipolar_004986,spec16,4986
[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][O:8][C:9](=[O:10])[c:11]1[o:12][c:13](=[O:14])[c-:15](-[c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[n+:22]1[CH3:23]>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[C:15]2([c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[C:13](=[O:14])[O:12][C:11]1([C:9]([O:8][CH3:7])=[O:10])[N:22]2[CH3:23],acyclic_alkene,mesoionic_ring,,dipolar_004992,spec16,4992
[CH3:10][NH:11][C:12](=[O:13])[C:14]#[N+:15][C-:16]([C:17]([CH3:18])=[O:19])[C:20](=[O:21])[O:22][CH3:23].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([NH:11][CH3:10])=[O:13])=[N:15][C:16]1([C:17]([CH3:18])=[O:19])[C:20](=[O:21])[O:22][CH3:23],acyclic_alkene,acyclic_dipole,,dipolar_005066,locked_778,5066
[CH3:10][NH:11][C:12](=[O:13])[C:14]#[N+:15][C-:16]([C:17]([CH3:18])=[O:19])[C:20](=[O:21])[O:22][CH3:23].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:14]([C:12]([NH:11][CH3:10])=[O:13])=[N:15][C:16]1([C:17]([CH3:18])=[O:19])[C:20](=[O:21])[O:22][CH3:23],acyclic_alkene,acyclic_dipole,,dipolar_005068,spec16,5068
[CH3:10][O:11][C:12](=[O:13])[CH:14]=[N+:15]([CH3:16])[C-:17]([C:18]#[N:19])[C:20](=[O:21])[O:22][CH3:23].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[CH:14]([C:12]([O:11][CH3:10])=[O:13])[N:15]([CH3:16])[C:17]1([C:18]#[N:19])[C:20](=[O:21])[O:22][CH3:23],acyclic_alkene,acyclic_dipole,,dipolar_005073,spec16,5073
[CH3:10][C:11](=[O:12])[C-:13]([N+:14]#[C:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[C:22]([CH3:23])=[O:24].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)=[N:14][C:13]1([C:11]([CH3:10])=[O:12])[C:22]([CH3:23])=[O:24],acyclic_alkene,acyclic_dipole,,dipolar_005107,spec16,5107
[CH3:10][O:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[O+:17]=[CH:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:14]([C:12]([O:11][CH3:10])=[O:13])([C:15]#[N:16])[O:17][CH:18]1[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,acyclic_alkene,acyclic_dipole,,dipolar_005117,spec16,5117
[CH3:10][O:11][C:12](=[O:13])[C:14](=[O+:15][CH-:16][C:17]#[N:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:14]([C:12]([O:11][CH3:10])=[O:13])([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[O:15][CH:16]1[C:17]#[N:18],acyclic_alkene,acyclic_dipole,,dipolar_005125,locked_778,5125
[CH3:10][C:11](=[O:12])[C-:13]([C:14]#[N:15])[O+:16]=[C:17]([CH3:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:17]([CH3:18])([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[O:16][C:13]1([C:11]([CH3:10])=[O:12])[C:14]#[N:15],acyclic_alkene,acyclic_dipole,,dipolar_005133,locked_778,5133
[C:1]1(=[O:2])[C:3]([O:4][CH3:5])=[C:6]([O:7][CH3:8])[C:9](=[O:10])[C:11]([CH3:12])=[C:13]1[CH3:14].[CH3:15][CH:16]=[O+:17][C-:18]([CH3:19])[C:20](=[O:21])[NH:22][CH3:23]>>[C:1]1(=[O:2])[C:3]([O:4][CH3:5])=[C:6]([O:7][CH3:8])[C:9](=[O:10])[C@@:11]2([CH3:12])[C@:13]1([CH3:14])[C:18]([CH3:19])([C:20](=[O:21])[NH:22][CH3:23])[O:17][CH:16]2[CH3:15],other_cyclic_alkene,acyclic_dipole,,dipolar_005147,spec16,5147
[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][NH:8][C:9](=[O:10])[C-:11]([O+:12]=[C:13]([C:14]#[N:15])[C:16](=[O:17])[O:18][CH3:19])[C:20](=[O:21])[O:22][CH3:23]>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[C:11]([C:9]([NH:8][CH3:7])=[O:10])([C:20](=[O:21])[O:22][CH3:23])[O:12][C:13]1([C:14]#[N:15])[C:16](=[O:17])[O:18][CH3:19],acyclic_alkene,acyclic_dipole,,dipolar_005148,locked_778,5148
[CH3:10][C:11](=[O:12])[C:13]#[N+:14][C-:15]([C:16]([CH3:17])=[O:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:15]([C:16]([CH3:17])=[O:18])([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[N:14]=[C:13]1[C:11]([CH3:10])=[O:12],acyclic_alkene,acyclic_dipole,,dipolar_005155,locked_778,5155
[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][NH:8][C:9](=[O:10])[C-:11]([N+:12]#[C:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)[c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:13]([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)=[N:12][C:11]1([C:9]([NH:8][CH3:7])=[O:10])[c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1,acyclic_alkene,acyclic_dipole,,dipolar_005220,locked_778,5220
