r1,r2,kind,sub_from,sub_to
2065,2067,dipole_change,*c1ccccc1,*c1ccccc1
2892,2893,dipole_change,*C,*C
522,523,dipole_change,*C(C)=[O+][NH-],*C(C)=[O+][NH-]
457,459,dipole_change,*C(=O)[N-][N+](C)=NC,*C(=O)[N-][N+](C)=NC
456,458,dipole_change,*C(=O)[N-][N+](C)=NC,*C(=O)[N-][N+](C)=NC
825,826,dipole_change,*C(C)=O,*C(C)=O
1918,1919,dipole_change,*NC,*NC
1279,1280,dipole_change,*C,*C
758,759,dipole_change,*[N-]C(=O)NC,*[N-]C(=O)NC
756,757,dipole_change,*[N-]C(=O)NC,*[N-]C(=O)NC
750,751,dipole_change,*C(=O)OC,*C(=O)OC
961,962,dipole_change,*[C-](C(C)=O)C(=O)NC,*[C-](C(C)=O)C(=O)NC
2221,2222,dipole_change,*OC,*OC
231,232,dipole_change,*OC(=O)[C-](C)[N+]#N,*OC(=O)[C-](C)[N+]#N
120,121,dipole_change,*[N+](C)=C(C)C,*[N+](C)=C(C)C
4665,4666,dipole_change,*C(=O)C=[O+][CH2-],*C(=O)C=[O+][CH2-]
4985,4986,dipole_change,*C(=O)OC,*C(=O)OC
4985,5245,dipole_change,*C(=O)C(C#N)=[NH+][CH2-],*C(=O)[C-](C#N)[N+](=C)C
4985,5246,dipole_change,*C(=O)C(C#N)=[NH+][CH2-],*C(=O)[C-](C#N)[N+](=C)C
4985,5261,dipole_change,*C(=O)C(C#N)=[NH+][CH2-],*C(=O)[C-]([N+]#C)C(C)=O
4985,5262,dipole_change,*C(=O)C(C#N)=[NH+][CH2-],*C(=O)[C-]([N+]#C)C(C)=O
4985,5439,dipole_change,*C(C#N)=[NH+][CH2-],*C(=[O+][CH2-])C(=O)NC
4985,5440,dipole_change,*C(C#N)=[NH+][CH2-],*C(=[O+][CH2-])C(=O)NC
4986,5245,dipole_change,*C(=O)C(C#N)=[NH+][CH2-],*C(=O)[C-](C#N)[N+](=C)C
4986,5246,dipole_change,*C(=O)C(C#N)=[NH+][CH2-],*C(=O)[C-](C#N)[N+](=C)C
4986,5261,dipole_change,*C(=O)C(C#N)=[NH+][CH2-],*C(=O)[C-]([N+]#C)C(C)=O
4986,5262,dipole_change,*C(=O)C(C#N)=[NH+][CH2-],*C(=O)[C-]([N+]#C)C(C)=O
4986,5439,dipole_change,*C(C#N)=[NH+][CH2-],*C(=[O+][CH2-])C(=O)NC
4986,5440,dipole_change,*C(C#N)=[NH+][CH2-],*C(=[O+][CH2-])C(=O)NC
5245,5246,dipole_change,*C#N,*C#N
5245,5261,dipole_change,*C(=O)[C-](C#N)[N+](=C)C,*C(=O)[C-]([N+]#C)C(C)=O
5245,5262,dipole_change,*C(=O)[C-](C#N)[N+](=C)C,*C(=O)[C-]([N+]#C)C(C)=O
5245,5439,dipole_change,*[C-](C#N)[N+](=C)C,*C(=[O+][CH2-])C(=O)NC
5245,5440,dipole_change,*[C-](C#N)[N+](=C)C,*C(=[O+][CH2-])C(=O)NC
5246,5261,dipole_change,*C(=O)[C-](C#N)[N+](=C)C,*C(=O)[C-]([N+]#C)C(C)=O
5246,5262,dipole_change,*C(=O)[C-](C#N)[N+](=C)C,*C(=O)[C-]([N+]#C)C(C)=O
5246,5439,dipole_change,*[C-](C#N)[N+](=C)C,*C(=[O+][CH2-])C(=O)NC
5246,5440,dipole_change,*[C-](C#N)[N+](=C)C,*C(=[O+][CH2-])C(=O)NC
5261,5262,dipole_change,*OC,*OC
5261,5439,dipole_change,*[C-]([N+]#C)C(C)=O,*C(=[O+][CH2-])C(=O)NC
5261,5440,dipole_change,*[C-]([N+]#C)C(C)=O,*C(=[O+][CH2-])C(=O)NC
5262,5439,dipole_change,*[C-]([N+]#C)C(C)=O,*C(=[O+][CH2-])C(=O)NC
5262,5440,dipole_change,*[C-]([N+]#C)C(C)=O,*C(=[O+][CH2-])C(=O)NC
5439,5440,dipole_change,*C,*C
5439,5470,dipole_change,*C(=[O+][CH2-])C(=O)OC,*[C-]([O+]=C)C(=O)NC
5440,5470,dipole_change,*C(=[O+][CH2-])C(=O)OC,*[C-]([O+]=C)C(=O)NC
4407,4408,dipole_change,*C,*C
4894,4895,dipole_change,*[N-][N+]#C,*[N-][N+]#C
4290,4291,dipole_change,*C,*C
5238,5239,dipole_change,*[N+]#CC(C)=O,*[N+]#CC(C)=O
5238,5277,dipole_change,*C#[N+][CH-]C(=O)OC,*[CH-][O+]=CC(=O)NC
5238,5278,dipole_change,*C#[N+][CH-]C(=O)OC,*[CH-][O+]=CC(=O)NC
5239,5277,dipole_change,*C#[N+][CH-]C(=O)OC,*[CH-][O+]=CC(=O)NC
5239,5278,dipole_change,*C#[N+][CH-]C(=O)OC,*[CH-][O+]=CC(=O)NC
5277,5278,dipole_change,*C(C)=O,*C(C)=O
5620,5621,dipole_change,*c1ccccc1,*c1ccccc1
4631,4632,dipole_change,*C#N,*C#N
4631,5146,dipole_change,*[C-](C#N)[N+]#CC#N,*[C-]([O+]=CC)C(=O)NC
4631,5147,dipole_change,*[C-](C#N)[N+]#CC#N,*[C-]([O+]=CC)C(=O)NC
4631,5173,dipole_change,*C#N,*C(=O)NC
4631,5174,dipole_change,*C#N,*C(=O)NC
4631,5413,dipole_change,*C#N,*c1ccccc1
4631,5414,dipole_change,*C#N,*c1ccccc1
4632,5146,dipole_change,*[C-](C#N)[N+]#CC#N,*[C-]([O+]=CC)C(=O)NC
4632,5147,dipole_change,*[C-](C#N)[N+]#CC#N,*[C-]([O+]=CC)C(=O)NC
4632,5173,dipole_change,*C#N,*C(=O)NC
4632,5174,dipole_change,*C#N,*C(=O)NC
4632,5413,dipole_change,*C#N,*c1ccccc1
4632,5414,dipole_change,*C#N,*c1ccccc1
5146,5147,dipole_change,*[O+]=CC,*[O+]=CC
5146,5173,dipole_change,*C(=O)[C-](C)[O+]=CC,*C(=O)C#[N+][C-](C)C#N
5146,5174,dipole_change,*C(=O)[C-](C)[O+]=CC,*C(=O)C#[N+][C-](C)C#N
5146,5580,dipole_change,*[C-](C)[O+]=CC,*C=[NH+][C-](C#N)C(C)=O
5146,5581,dipole_change,*[C-](C)[O+]=CC,*C=[NH+][C-](C#N)C(C)=O
5146,5609,dipole_change,*[C-](C)[O+]=CC,*[C-]([N+]#CC)C(=O)NC
5146,5610,dipole_change,*[C-](C)[O+]=CC,*[C-]([N+]#CC)C(=O)NC
5146,5622,dipole_change,*[C-](C)[O+]=CC,*C(=[NH+][CH-]C)C(=O)OC
5146,5623,dipole_change,*[C-](C)[O+]=CC,*C(=[NH+][CH-]C)C(=O)OC
5147,5173,dipole_change,*C(=O)[C-](C)[O+]=CC,*C(=O)C#[N+][C-](C)C#N
5147,5174,dipole_change,*C(=O)[C-](C)[O+]=CC,*C(=O)C#[N+][C-](C)C#N
5147,5580,dipole_change,*[C-](C)[O+]=CC,*C=[NH+][C-](C#N)C(C)=O
5147,5581,dipole_change,*[C-](C)[O+]=CC,*C=[NH+][C-](C#N)C(C)=O
5147,5609,dipole_change,*[C-](C)[O+]=CC,*[C-]([N+]#CC)C(=O)NC
5147,5610,dipole_change,*[C-](C)[O+]=CC,*[C-]([N+]#CC)C(=O)NC
5147,5622,dipole_change,*[C-](C)[O+]=CC,*C(=[NH+][CH-]C)C(=O)OC
5147,5623,dipole_change,*[C-](C)[O+]=CC,*C(=[NH+][CH-]C)C(=O)OC
5173,5174,dipole_change,*C(=O)NC,*C(=O)NC
5173,5413,dipole_change,*C(=O)NC,*c1ccccc1
5173,5414,dipole_change,*C(=O)NC,*c1ccccc1
5173,5580,dipole_change,*C#[N+][C-](C)C#N,*C=[NH+][C-](C#N)C(C)=O
5173,5581,dipole_change,*C#[N+][C-](C)C#N,*C=[NH+][C-](C#N)C(C)=O
5173,5609,dipole_change,*C#[N+][C-](C)C#N,*[C-]([N+]#CC)C(=O)NC
5173,5610,dipole_change,*C#[N+][C-](C)C#N,*[C-]([N+]#CC)C(=O)NC
5173,5622,dipole_change,*C#[N+][C-](C)C#N,*C(=[NH+][CH-]C)C(=O)OC
5173,5623,dipole_change,*C#[N+][C-](C)C#N,*C(=[NH+][CH-]C)C(=O)OC
5174,5413,dipole_change,*C(=O)NC,*c1ccccc1
5174,5414,dipole_change,*C(=O)NC,*c1ccccc1
5174,5580,dipole_change,*C#[N+][C-](C)C#N,*C=[NH+][C-](C#N)C(C)=O
5174,5581,dipole_change,*C#[N+][C-](C)C#N,*C=[NH+][C-](C#N)C(C)=O
5174,5609,dipole_change,*C#[N+][C-](C)C#N,*[C-]([N+]#CC)C(=O)NC
5174,5610,dipole_change,*C#[N+][C-](C)C#N,*[C-]([N+]#CC)C(=O)NC
5174,5622,dipole_change,*C#[N+][C-](C)C#N,*C(=[NH+][CH-]C)C(=O)OC
5174,5623,dipole_change,*C#[N+][C-](C)C#N,*C(=[NH+][CH-]C)C(=O)OC
5334,5413,dipole_change,*C#[N+][C-](C)C,*C#[N+][C-](C)C#N
5334,5414,dipole_change,*C#[N+][C-](C)C,*C#[N+][C-](C)C#N
5334,5660,dipole_change,*C#[N+][C-](C)C,*[C-](C)[NH+]=CC(C)=O
5334,5661,dipole_change,*C#[N+][C-](C)C,*[C-](C)[NH+]=CC(C)=O
5334,5727,dipole_change,*C#[N+][C-](C)C,*[C-]([N+]#CC)C(=O)OC
5334,5728,dipole_change,*C#[N+][C-](C)C,*[C-]([N+]#CC)C(=O)OC
5334,5744,dipole_change,*C#[N+][C-](C)C,*C(C)=[O+][CH-]C(=O)OC
5334,5745,dipole_change,*C#[N+][C-](C)C,*C(C)=[O+][CH-]C(=O)OC
5334,5755,dipole_change,*C#[N+][C-](C)C,*[C-](C(C)=O)[N+](C)=CC
5334,5756,dipole_change,*C#[N+][C-](C)C,*[C-](C(C)=O)[N+](C)=CC
5413,5414,dipole_change,*C#N,*C#N
5413,5660,dipole_change,*C#[N+][C-](C)C#N,*[C-](C)[NH+]=CC(C)=O
5413,5661,dipole_change,*C#[N+][C-](C)C#N,*[C-](C)[NH+]=CC(C)=O
5413,5727,dipole_change,*C#[N+][C-](C)C#N,*[C-]([N+]#CC)C(=O)OC
5413,5728,dipole_change,*C#[N+][C-](C)C#N,*[C-]([N+]#CC)C(=O)OC
5413,5744,dipole_change,*C#[N+][C-](C)C#N,*C(C)=[O+][CH-]C(=O)OC
5413,5745,dipole_change,*C#[N+][C-](C)C#N,*C(C)=[O+][CH-]C(=O)OC
5413,5755,dipole_change,*C#[N+][C-](C)C#N,*[C-](C(C)=O)[N+](C)=CC
5413,5756,dipole_change,*C#[N+][C-](C)C#N,*[C-](C(C)=O)[N+](C)=CC
5413,5854,dipole_change,*C,*c1ccccc1
5413,5855,dipole_change,*C,*c1ccccc1
5414,5660,dipole_change,*C#[N+][C-](C)C#N,*[C-](C)[NH+]=CC(C)=O
5414,5661,dipole_change,*C#[N+][C-](C)C#N,*[C-](C)[NH+]=CC(C)=O
5414,5727,dipole_change,*C#[N+][C-](C)C#N,*[C-]([N+]#CC)C(=O)OC
5414,5728,dipole_change,*C#[N+][C-](C)C#N,*[C-]([N+]#CC)C(=O)OC
5414,5744,dipole_change,*C#[N+][C-](C)C#N,*C(C)=[O+][CH-]C(=O)OC
5414,5745,dipole_change,*C#[N+][C-](C)C#N,*C(C)=[O+][CH-]C(=O)OC
5414,5755,dipole_change,*C#[N+][C-](C)C#N,*[C-](C(C)=O)[N+](C)=CC
5414,5756,dipole_change,*C#[N+][C-](C)C#N,*[C-](C(C)=O)[N+](C)=CC
5414,5854,dipole_change,*C,*c1ccccc1
5414,5855,dipole_change,*C,*c1ccccc1
5476,5477,dipole_change,*C,*C
5476,5644,dipole_change,*C,*OC
5477,5644,dipole_change,*C,*OC
5550,5551,dipole_change,*[C-](C#N)C#N,*[C-](C#N)C#N
5550,5622,dipole_change,*C=[N+](C)[C-](C#N)C#N,*C(=[NH+][CH-]C)C(=O)NC
5550,5623,dipole_change,*C=[N+](C)[C-](C#N)C#N,*C(=[NH+][CH-]C)C(=O)NC
5550,5626,dipole_change,*C=[N+](C)[C-](C#N)C#N,*C(C)=[O+][CH-]C(=O)OC
5550,5627,dipole_change,*C=[N+](C)[C-](C#N)C#N,*C(C)=[O+][CH-]C(=O)OC
5550,5644,dipole_change,*C=[N+](C)[C-](C#N)C#N,*C(C(C)=O)=[N+](C)[CH-]C
5551,5622,dipole_change,*C=[N+](C)[C-](C#N)C#N,*C(=[NH+][CH-]C)C(=O)NC
5551,5623,dipole_change,*C=[N+](C)[C-](C#N)C#N,*C(=[NH+][CH-]C)C(=O)NC
5551,5626,dipole_change,*C=[N+](C)[C-](C#N)C#N,*C(C)=[O+][CH-]C(=O)OC
5551,5627,dipole_change,*C=[N+](C)[C-](C#N)C#N,*C(C)=[O+][CH-]C(=O)OC
5551,5644,dipole_change,*C=[N+](C)[C-](C#N)C#N,*C(C(C)=O)=[N+](C)[CH-]C
5580,5581,dipole_change,*[C-](C#N)C(C)=O,*[C-](C#N)C(C)=O
5580,5609,dipole_change,*C=[NH+][C-](C#N)C(C)=O,*[C-]([N+]#CC)C(=O)NC
5580,5610,dipole_change,*C=[NH+][C-](C#N)C(C)=O,*[C-]([N+]#CC)C(=O)NC
5580,5622,dipole_change,*C=[NH+][C-](C#N)C(C)=O,*C(=[NH+][CH-]C)C(=O)OC
5580,5623,dipole_change,*C=[NH+][C-](C#N)C(C)=O,*C(=[NH+][CH-]C)C(=O)OC
5580,5700,dipole_change,*[NH+]=CC(=O)NC,*[N+](C)=CC(=O)NC
5580,5701,dipole_change,*[NH+]=CC(=O)NC,*[N+](C)=CC(=O)NC
5581,5609,dipole_change,*C=[NH+][C-](C#N)C(C)=O,*[C-]([N+]#CC)C(=O)NC
5581,5610,dipole_change,*C=[NH+][C-](C#N)C(C)=O,*[C-]([N+]#CC)C(=O)NC
5581,5622,dipole_change,*C=[NH+][C-](C#N)C(C)=O,*C(=[NH+][CH-]C)C(=O)OC
5581,5623,dipole_change,*C=[NH+][C-](C#N)C(C)=O,*C(=[NH+][CH-]C)C(=O)OC
5581,5700,dipole_change,*[NH+]=CC(=O)NC,*[N+](C)=CC(=O)NC
5581,5701,dipole_change,*[NH+]=CC(=O)NC,*[N+](C)=CC(=O)NC
5609,5610,dipole_change,*C,*C
5609,5622,dipole_change,*[C-]([N+]#CC)C(=O)NC,*C(=[NH+][CH-]C)C(=O)OC
5609,5623,dipole_change,*[C-]([N+]#CC)C(=O)NC,*C(=[NH+][CH-]C)C(=O)OC
5610,5622,dipole_change,*[C-]([N+]#CC)C(=O)NC,*C(=[NH+][CH-]C)C(=O)OC
5610,5623,dipole_change,*[C-]([N+]#CC)C(=O)NC,*C(=[NH+][CH-]C)C(=O)OC
5622,5623,dipole_change,*[CH-]C,*[CH-]C
5622,5626,dipole_change,*C(=[NH+][CH-]C)C(=O)NC,*C(C)=[O+][CH-]C(=O)OC
5622,5627,dipole_change,*C(=[NH+][CH-]C)C(=O)NC,*C(C)=[O+][CH-]C(=O)OC
5622,5644,dipole_change,*C(=[NH+][CH-]C)C(=O)NC,*C(C(C)=O)=[N+](C)[CH-]C
5623,5626,dipole_change,*C(=[NH+][CH-]C)C(=O)NC,*C(C)=[O+][CH-]C(=O)OC
5623,5627,dipole_change,*C(=[NH+][CH-]C)C(=O)NC,*C(C)=[O+][CH-]C(=O)OC
5623,5644,dipole_change,*C(=[NH+][CH-]C)C(=O)NC,*C(C(C)=O)=[N+](C)[CH-]C
5626,5627,dipole_change,*C,*C
5626,5644,dipole_change,*C(C)=[O+][CH-]C(=O)OC,*C(C(C)=O)=[N+](C)[CH-]C
5626,5744,dipole_change,*C(=O)OC,*c1ccccc1
5626,5745,dipole_change,*C(=O)OC,*c1ccccc1
5627,5644,dipole_change,*C(C)=[O+][CH-]C(=O)OC,*C(C(C)=O)=[N+](C)[CH-]C
5627,5744,dipole_change,*C(=O)OC,*c1ccccc1
5627,5745,dipole_change,*C(=O)OC,*c1ccccc1
5660,5661,dipole_change,*[C-](C)[NH+]=CC(C)=O,*[C-](C)[NH+]=CC(C)=O
5660,5727,dipole_change,*[C-](C)[NH+]=CC(C)=O,*[C-]([N+]#CC)C(=O)OC
5660,5728,dipole_change,*[C-](C)[NH+]=CC(C)=O,*[C-]([N+]#CC)C(=O)OC
5660,5744,dipole_change,*[C-](C)[NH+]=CC(C)=O,*C(C)=[O+][CH-]C(=O)OC
5660,5745,dipole_change,*[C-](C)[NH+]=CC(C)=O,*C(C)=[O+][CH-]C(=O)OC
5660,5755,dipole_change,*[C-](C)[NH+]=CC(C)=O,*[C-](C(C)=O)[N+](C)=CC
5660,5756,dipole_change,*[C-](C)[NH+]=CC(C)=O,*[C-](C(C)=O)[N+](C)=CC
5661,5727,dipole_change,*[C-](C)[NH+]=CC(C)=O,*[C-]([N+]#CC)C(=O)OC
5661,5728,dipole_change,*[C-](C)[NH+]=CC(C)=O,*[C-]([N+]#CC)C(=O)OC
5661,5744,dipole_change,*[C-](C)[NH+]=CC(C)=O,*C(C)=[O+][CH-]C(=O)OC
5661,5745,dipole_change,*[C-](C)[NH+]=CC(C)=O,*C(C)=[O+][CH-]C(=O)OC
5661,5755,dipole_change,*[C-](C)[NH+]=CC(C)=O,*[C-](C(C)=O)[N+](C)=CC
5661,5756,dipole_change,*[C-](C)[NH+]=CC(C)=O,*[C-](C(C)=O)[N+](C)=CC
5700,5701,dipole_change,*C#N,*C#N
5714,5715,dipole_change,*C(=O)NC,*C(=O)NC
5727,5728,dipole_change,*c1ccccc1,*c1ccccc1
5727,5744,dipole_change,*[C-]([N+]#CC)C(=O)OC,*C(C)=[O+][CH-]C(=O)OC
5727,5745,dipole_change,*[C-]([N+]#CC)C(=O)OC,*C(C)=[O+][CH-]C(=O)OC
5727,5755,dipole_change,*[C-]([N+]#CC)C(=O)OC,*[C-](C(C)=O)[N+](C)=CC
5727,5756,dipole_change,*[C-]([N+]#CC)C(=O)OC,*[C-](C(C)=O)[N+](C)=CC
5728,5744,dipole_change,*[C-]([N+]#CC)C(=O)OC,*C(C)=[O+][CH-]C(=O)OC
5728,5745,dipole_change,*[C-]([N+]#CC)C(=O)OC,*C(C)=[O+][CH-]C(=O)OC
5728,5755,dipole_change,*[C-]([N+]#CC)C(=O)OC,*[C-](C(C)=O)[N+](C)=CC
5728,5756,dipole_change,*[C-]([N+]#CC)C(=O)OC,*[C-](C(C)=O)[N+](C)=CC
5744,5745,dipole_change,*C(=O)OC,*C(=O)OC
5744,5755,dipole_change,*C(C)=[O+][CH-]C(=O)OC,*[C-](C(C)=O)[N+](C)=CC
5744,5756,dipole_change,*C(C)=[O+][CH-]C(=O)OC,*[C-](C(C)=O)[N+](C)=CC
5745,5755,dipole_change,*C(C)=[O+][CH-]C(=O)OC,*[C-](C(C)=O)[N+](C)=CC
5745,5756,dipole_change,*C(C)=[O+][CH-]C(=O)OC,*[C-](C(C)=O)[N+](C)=CC
5755,5756,dipole_change,*[C-](C(C)=O)[N+](C)=CC,*[C-](C(C)=O)[N+](C)=CC
5755,5860,dipole_change,*[N+](C)=CC,*[NH+]=CC(=O)OC
5755,5861,dipole_change,*[N+](C)=CC,*[NH+]=CC(=O)OC
5755,5908,dipole_change,*[N+](C)=CC,*[N+]#Cc1ccccc1
5755,5909,dipole_change,*[N+](C)=CC,*[N+]#Cc1ccccc1
5756,5860,dipole_change,*[N+](C)=CC,*[NH+]=CC(=O)OC
5756,5861,dipole_change,*[N+](C)=CC,*[NH+]=CC(=O)OC
5756,5908,dipole_change,*[N+](C)=CC,*[N+]#Cc1ccccc1
5756,5909,dipole_change,*[N+](C)=CC,*[N+]#Cc1ccccc1
5854,5855,dipole_change,*c1ccccc1,*c1ccccc1
5854,5908,dipole_change,*C#N,*C(C)=O
5854,5909,dipole_change,*C#N,*C(C)=O
5855,5908,dipole_change,*C#N,*C(C)=O
5855,5909,dipole_change,*C#N,*C(C)=O
5860,5861,dipole_change,*C,*C
5860,5908,dipole_change,*[NH+]=CC(=O)OC,*[N+]#Cc1ccccc1
5860,5909,dipole_change,*[NH+]=CC(=O)OC,*[N+]#Cc1ccccc1
5861,5908,dipole_change,*[NH+]=CC(=O)OC,*[N+]#Cc1ccccc1
5861,5909,dipole_change,*[NH+]=CC(=O)OC,*[N+]#Cc1ccccc1
5868,5869,dipole_change,*c1ccccc1,*c1ccccc1
5868,5910,dipole_change,*[CH-]C#N,*[CH-]C(C)=O
5868,5911,dipole_change,*[CH-]C#N,*[CH-]C(C)=O
5869,5910,dipole_change,*[CH-]C#N,*[CH-]C(C)=O
5869,5911,dipole_change,*[CH-]C#N,*[CH-]C(C)=O
5900,5901,dipole_change,*C,*C
5902,5903,dipole_change,*C(=O)NC,*C(=O)NC
5904,5905,dipole_change,*[CH-]c1ccccc1,*[CH-]c1ccccc1
5908,5909,dipole_change,*[N+]#Cc1ccccc1,*[N+]#Cc1ccccc1
5910,5911,dipole_change,*c1ccccc1,*c1ccccc1
5942,5943,dipole_change,*C,*C
4624,4625,dipole_change,*[NH-],*[NH-]
4742,4743,dipole_change,*C,*C
4742,4926,dipole_change,*[N-][N+]#CC(C)=O,*C#[N+][N-]C(=O)NC
4742,4927,dipole_change,*[N-][N+]#CC(C)=O,*C#[N+][N-]C(=O)NC
4742,4956,dipole_change,*C,*NC
4742,4957,dipole_change,*C,*NC
4742,5045,dipole_change,*[N-][N+]#CC(C)=O,*C=[O+][N-]C(=O)OC
4742,5046,dipole_change,*[N-][N+]#CC(C)=O,*C=[O+][N-]C(=O)OC
4743,4926,dipole_change,*[N-][N+]#CC(C)=O,*C#[N+][N-]C(=O)NC
4743,4927,dipole_change,*[N-][N+]#CC(C)=O,*C#[N+][N-]C(=O)NC
4743,4956,dipole_change,*C,*NC
4743,4957,dipole_change,*C,*NC
4743,5045,dipole_change,*[N-][N+]#CC(C)=O,*C=[O+][N-]C(=O)OC
4743,5046,dipole_change,*[N-][N+]#CC(C)=O,*C=[O+][N-]C(=O)OC
4926,4927,dipole_change,*[N-]C(=O)NC,*[N-]C(=O)NC
4926,4956,dipole_change,*NC(=O)[N-][N+]#CC#N,*NC(=O)C#[N+][N-]C#N
4926,4957,dipole_change,*NC(=O)[N-][N+]#CC#N,*NC(=O)C#[N+][N-]C#N
4926,5045,dipole_change,*NC(=O)[N-][N+]#CC#N,*OC(=O)[N-][O+]=CC#N
4926,5046,dipole_change,*NC(=O)[N-][N+]#CC#N,*OC(=O)[N-][O+]=CC#N
4926,5650,dipole_change,*[N+]#CC#N,*[O+]=Cc1ccccc1
4926,5651,dipole_change,*[N+]#CC#N,*[O+]=Cc1ccccc1
4927,4956,dipole_change,*NC(=O)[N-][N+]#CC#N,*NC(=O)C#[N+][N-]C#N
4927,4957,dipole_change,*NC(=O)[N-][N+]#CC#N,*NC(=O)C#[N+][N-]C#N
4927,5045,dipole_change,*NC(=O)[N-][N+]#CC#N,*OC(=O)[N-][O+]=CC#N
4927,5046,dipole_change,*NC(=O)[N-][N+]#CC#N,*OC(=O)[N-][O+]=CC#N
4927,5650,dipole_change,*[N+]#CC#N,*[O+]=Cc1ccccc1
4927,5651,dipole_change,*[N+]#CC#N,*[O+]=Cc1ccccc1
4956,4957,dipole_change,*NC(=O)C#[N+][N-]C#N,*NC(=O)C#[N+][N-]C#N
4956,5045,dipole_change,*NC(=O)C#[N+][N-]C#N,*OC(=O)[N-][O+]=CC#N
4956,5046,dipole_change,*NC(=O)C#[N+][N-]C#N,*OC(=O)[N-][O+]=CC#N
4957,5045,dipole_change,*NC(=O)C#[N+][N-]C#N,*OC(=O)[N-][O+]=CC#N
4957,5046,dipole_change,*NC(=O)C#[N+][N-]C#N,*OC(=O)[N-][O+]=CC#N
5045,5046,dipole_change,*C(=O)[N-][O+]=CC#N,*C(=O)[N-][O+]=CC#N
5650,5651,dipole_change,*c1ccccc1,*c1ccccc1
5650,5652,dipole_change,*C=[O+][N-]C(=O)NC,*[N-][N+](C)=CC(C)=O
5650,5653,dipole_change,*C=[O+][N-]C(=O)NC,*[N-][N+](C)=CC(C)=O
5651,5652,dipole_change,*C=[O+][N-]C(=O)NC,*[N-][N+](C)=CC(C)=O
5651,5653,dipole_change,*C=[O+][N-]C(=O)NC,*[N-][N+](C)=CC(C)=O
5652,5653,dipole_change,*[N-][N+](C)=CC(C)=O,*[N-][N+](C)=CC(C)=O
4366,4367,dipole_change,*C#[N+][O-],*C#[N+][O-]
5497,5498,dipole_change,*OC,*OC
5497,5516,dipole_change,*[C-](C)[NH+]=C(C#N)C#N,*c1[nH+][c-](C#N)c(=O)o1
5497,5517,dipole_change,*[C-](C)[NH+]=C(C#N)C#N,*c1[nH+][c-](C#N)c(=O)o1
5497,5605,dipole_change,*[C-](C)[NH+]=C(C#N)C#N,*[C-](C)[N+](C)=C(C)C#N
5497,5606,dipole_change,*[C-](C)[NH+]=C(C#N)C#N,*[C-](C)[N+](C)=C(C)C#N
5497,5721,dipole_change,*[NH+]=C(C#N)C#N,*[NH+]=C(C)C(=O)NC
5497,5722,dipole_change,*[NH+]=C(C#N)C#N,*[NH+]=C(C)C(=O)NC
5498,5516,dipole_change,*[C-](C)[NH+]=C(C#N)C#N,*c1[nH+][c-](C#N)c(=O)o1
5498,5517,dipole_change,*[C-](C)[NH+]=C(C#N)C#N,*c1[nH+][c-](C#N)c(=O)o1
5498,5605,dipole_change,*[C-](C)[NH+]=C(C#N)C#N,*[C-](C)[N+](C)=C(C)C#N
5498,5606,dipole_change,*[C-](C)[NH+]=C(C#N)C#N,*[C-](C)[N+](C)=C(C)C#N
5498,5721,dipole_change,*[NH+]=C(C#N)C#N,*[NH+]=C(C)C(=O)NC
5498,5722,dipole_change,*[NH+]=C(C#N)C#N,*[NH+]=C(C)C(=O)NC
5516,5517,dipole_change,*C(=O)OC,*C(=O)OC
5516,5605,dipole_change,*c1[nH+][c-](C#N)c(=O)o1,*[C-](C)[N+](C)=C(C)C#N
5516,5606,dipole_change,*c1[nH+][c-](C#N)c(=O)o1,*[C-](C)[N+](C)=C(C)C#N
5517,5605,dipole_change,*c1[nH+][c-](C#N)c(=O)o1,*[C-](C)[N+](C)=C(C)C#N
5517,5606,dipole_change,*c1[nH+][c-](C#N)c(=O)o1,*[C-](C)[N+](C)=C(C)C#N
5597,5598,dipole_change,*C#N,*C#N
5597,5605,dipole_change,*C(=O)NC,*C(=O)OC
5597,5606,dipole_change,*C(=O)NC,*C(=O)OC
5597,5800,dipole_change,*[N+](C)=C(C)C#N,*[O+]=C(C(C)=O)C(C)=O
5598,5605,dipole_change,*C(=O)NC,*C(=O)OC
5598,5606,dipole_change,*C(=O)NC,*C(=O)OC
5598,5800,dipole_change,*[N+](C)=C(C)C#N,*[O+]=C(C(C)=O)C(C)=O
5605,5606,dipole_change,*C#N,*C#N
5605,5721,dipole_change,*[N+](C)=C(C)C#N,*[NH+]=C(C)C(=O)NC
5605,5722,dipole_change,*[N+](C)=C(C)C#N,*[NH+]=C(C)C(=O)NC
5606,5721,dipole_change,*[N+](C)=C(C)C#N,*[NH+]=C(C)C(=O)NC
5606,5722,dipole_change,*[N+](C)=C(C)C#N,*[NH+]=C(C)C(=O)NC
5611,5612,dipole_change,*C#N,*C#N
5638,5639,dipole_change,*c1ccccc1,*c1ccccc1
5638,5640,dipole_change,*[c-]1[o+]c(C)oc1=O,*c1oc(=O)[c-](C)[o+]1
5638,5641,dipole_change,*[c-]1[o+]c(C)oc1=O,*c1oc(=O)[c-](C)[o+]1
5638,5642,dipole_change,*[c-]1[o+]c(C)oc1=O,*[C-](C#N)[NH+]=C(C)C
5638,5643,dipole_change,*[c-]1[o+]c(C)oc1=O,*[C-](C#N)[NH+]=C(C)C
5638,5729,dipole_change,*[c-]1[o+]c(C)oc1=O,*c1oc(=O)[c-](C)[n+]1C
