rxn_id,ts_file,n_atoms,n_f1,n_f2,rel1_file,rel2_file,formed_d1,formed_d2
4851,TS_ts_guess_x7Z0yC_template_4-20_7-8.xyz,41,15,26,r0_C4H7N3O.xyz,r1_C10H12O4.xyz,2.255517003216779,2.1060173845673735
4852,TS_ts_guess_N2QJtC_template_4-20_12-17.xyz,41,27,14,r1_C12H10N4O.xyz,r0_C5H8O.xyz,2.1241639533002155,2.359181441814088
4853,TS_ts_guess_P51n_H_template_4-20_12-17.xyz,41,27,14,r1_C12H10N4O.xyz,r0_C5H8O.xyz,2.158624496780299,2.4291352668182147
4854,TS_r3gQUE_hl_ad_3-13_4-9.xyz,43,23,20,r0_C9H14.xyz,r1_C7H7NO5.xyz,2.516916672875763,2.514339324832669
4856,TS_ts_guess_T6b9LN_template_4-14_10-13.xyz,43,20,23,r1_C7H7NO5.xyz,r0_C9H14.xyz,3.0222019839514367,2.523667636972032
4857,TS_ts_guess_4vJ6PO_template_4-9_10-18.xyz,43,20,23,r1_C7H7NO5.xyz,r0_C9H14.xyz,2.432822861656804,2.7502861474581146
4858,TS_ts_guess_Y3adM1_template_5-6_10-19.xyz,43,23,20,r0_C9H14.xyz,r1_C7H7NO5.xyz,2.350642364206006,2.721532660028169
4859,TS_ts_guess_usRHWy_template_5-6_16-19.xyz,43,23,20,r0_C9H14.xyz,r1_C7H7NO5.xyz,2.9032624101861684,2.4231003197143943
4860,TS_ts_guess_IIET3K_template_4-8_9-13.xyz,45,32,13,r0_C13H15NO3.xyz,r1_C2H8N3.xyz,2.058354466703925,2.1593672542437052
4861,TS_ts_guess_Fwyz3z_template_4-18_9-17.xyz,45,32,13,r0_C13H15NO3.xyz,r1_C2H8N3.xyz,2.6311440648508775,1.8129248389549963
4862,TS_ts_guess_5rPARb_template_2-11_4-5.xyz,43,13,30,r0_C2H8N3.xyz,r1_C12H13NO4.xyz,1.9264152042848914,3.224413344067413
4866,TS_ts_guess_D5N-4C_template_2-11_4-5.xyz,44,13,31,r0_C2H8N3.xyz,r1_C13H14O4.xyz,2.7742353419275734,1.9485622170975194
4867,TS_ts_guess_dnKQMT_template_2-17_4-5.xyz,44,13,31,r0_C2H8N3.xyz,r1_C13H14O4.xyz,2.004881631269038,2.3047957036362243
4868,TS_ts_guess_223qcO_template_4-21_10-12.xyz,44,24,20,r1_C6H12N4O2.xyz,r0_C7H10N2O.xyz,2.3285950540615685,1.9543519710891382
4869,TS_ts_guess_I_IpVe_template_4-18_10-12.xyz,44,24,20,r1_C6H12N4O2.xyz,r0_C7H10N2O.xyz,2.3533686769607516,1.896636903442512
4870,TS_ts_guess_oO5YVR_template_4-21_10-12.xyz,44,24,20,r1_C6H12N4O2.xyz,r0_C7H10N2O.xyz,2.3460351169366582,1.995364491239633
4871,TS_ts_guess_GxPN59_template_4-13_10-12.xyz,44,24,20,r1_C6H12N4O2.xyz,r0_C7H10N2O.xyz,2.172040572664332,2.149166392650881
4872,TS_ts_guess_yhenKD_template_8-13_9-10.xyz,42,20,22,r0_C7H10N2O.xyz,r1_C10H9NO2.xyz,2.313224202298601,2.0817327942125523
4873,TS_ts_guess_Bqjsb-_template_8-18_9-10.xyz,42,20,22,r0_C7H10N2O.xyz,r1_C10H9NO2.xyz,2.0268539538161106,2.625747773073415
4874,TS_ts_guess_56sndt_template_5-13_9-10.xyz,42,20,22,r0_C7H10N2O.xyz,r1_C10H9NO2.xyz,2.6504697684750154,1.9351802704141028
4875,TS_ts_guess_6msx7a_template_5-18_9-10.xyz,42,20,22,r0_C7H10N2O.xyz,r1_C10H9NO2.xyz,1.9630352199846035,2.599383751738092
4876,TS_nAx-pH_ll_ad_8-20_9-10.xyz,45,20,25,r1_C7H10N2O.xyz,r0_C11H12N2.xyz,2.0989460716750203,2.697651086204441
4877,TS_B2riOj_ll_ad_8-14_9-10.xyz,45,20,25,r1_C7H10N2O.xyz,r0_C11H12N2.xyz,2.3807463341775827,2.178113943277532
4878,TS_6ZC8Rz_ll_ad_5-20_9-10.xyz,45,20,25,r1_C7H10N2O.xyz,r0_C11H12N2.xyz,2.141967341721157,2.399770355700728
4879,TS_12gF_q_ll_ad_5-14_9-10.xyz,45,20,25,r1_C7H10N2O.xyz,r0_C11H12N2.xyz,2.5730362886092375,2.028281160736844
4880,TS_ts_guess_9EqhhF_template_4-21_12-19.xyz,47,35,12,r1_C16H16N2O.xyz,r0_C4H8.xyz,2.4585661143438875,2.1512477920267576
4881,TS_ts_guess_kmTzhT_template_3-19_5-15.xyz,38,28,10,r0_C12H13NO2.xyz,r1_C4H2O4.xyz,2.119896438272398,2.470535738377407
4882,TS_ts_guess_QDohTh_template_5-6_13-20.xyz,44,23,21,r0_C9H14.xyz,r1_C8H7N5O.xyz,2.342406236095695,2.196904485861868
4883,TS_ts_guess_QfcZ5B_template_3-18_4-9.xyz,44,23,21,r0_C9H14.xyz,r1_C8H7N5O.xyz,2.188401494721661,2.235704948757774
4884,TS_ts_guess_2WzxDQ_template_4-7_8-16.xyz,44,21,23,r1_C8H7N5O.xyz,r0_C9H14.xyz,2.1225813490417744,2.826354596366139
4885,TS_ts_guess_q4Xp0L_template_3-16_4-9.xyz,44,23,21,r0_C9H14.xyz,r1_C8H7N5O.xyz,2.1013399108663973,2.421447732617824
4886,TS_ts_guess_1uqlQv_template_5-6_15-20.xyz,44,23,21,r0_C9H14.xyz,r1_C8H7N5O.xyz,2.4295788768838107,2.174919576651054
4887,TS_ts_guess_CCC2S2_template_4-15_9-14.xyz,44,21,23,r1_C8H7N5O.xyz,r0_C9H14.xyz,2.7231890273904966,2.0705330243442144
4888,TS_ts_guess_gdtasG_template_3-4_10-17.xyz,49,23,26,r0_C9H14.xyz,r1_C9H13NO3.xyz,2.0121510294707003,2.76140538313374
4890,TS_ts_guess_smxalK_template_5-15_6-9.xyz,49,23,26,r0_C9H14.xyz,r1_C9H13NO3.xyz,3.4920329993286146,1.8988107610027911
4891,TS_ts_guess_VGRxO__template_3-15_4-9.xyz,49,23,26,r0_C9H14.xyz,r1_C9H13NO3.xyz,2.2156427568992254,2.331541060221758
4892,TS_ts_guess_wEc7DY_template_3-4_5-13.xyz,49,26,23,r1_C9H13NO3.xyz,r0_C9H14.xyz,1.9184162085689331,3.7744435264685046
4894,TS_ts_guess_cpgtvn_template_8-10_18-19.xyz,41,26,15,r1_C10H12O4.xyz,r0_C7H6N2.xyz,2.6532377304342707,2.181311784179419
4895,TS_ts_guess_IbZFCO_template_2-3_5-12.xyz,41,26,15,r1_C10H12O4.xyz,r0_C7H6N2.xyz,2.171189514183412,2.6756615799087897
4896,TS_ts_guess_kaZpFG_template_1-20_9-17.xyz,47,33,14,r0_C16H16O.xyz,r1_C5H8O.xyz,2.7522265991375052,2.477384285370358
4897,TS_ts_guess_dO24DR_template_3-21_6-19.xyz,47,35,12,r1_C17H16O2.xyz,r0_C4H8.xyz,2.512980340273278,2.4719819579236417
4898,TS_ts_guess_Qgl3bV_template_3-15_5-14.xyz,46,23,23,r1_C11H9NO2.xyz,r0_C9H14.xyz,2.5740779752952316,2.3945228896170523
4899,TS_TnZjVe_hl_ad_3-14_4-9.xyz,46,23,23,r0_C9H14.xyz,r1_C11H9NO2.xyz,2.5052402700539522,2.3364079914689557
4901,TS_ts_guess_BV6nra_template_5-6_16-20.xyz,46,23,23,r0_C9H14.xyz,r1_C11H9NO2.xyz,2.7466449450010826,2.3739744169851535
4902,TS_ts_guess_5sQL9A_template_3-4_5-13.xyz,46,23,23,r1_C11H9NO2.xyz,r0_C9H14.xyz,2.467945693344973,2.934284794306783
4903,TS_ts_guess_W74LVY_template_5-6_11-20.xyz,46,23,23,r0_C9H14.xyz,r1_C11H9NO2.xyz,2.4313128868576332,2.583830606541381
4904,TS_ts_guess_ymz-V8_template_4-21_10-12.xyz,42,22,20,r1_C6H10N2O4.xyz,r0_C7H10N2O.xyz,3.497043417602933,2.114483210384987
4905,TS_ts_guess_bR4T6a_template_4-18_10-12.xyz,42,22,20,r1_C6H10N2O4.xyz,r0_C7H10N2O.xyz,2.4230133509537253,2.3106502057213247
4906,TS_Z7UaFM_ll_ad_4-21_10-12.xyz,42,22,20,r1_C6H10N2O4.xyz,r0_C7H10N2O.xyz,3.354026648671713,2.2682832675395725
4907,TS_ts_guess_xKMfvH_template_4-13_10-12.xyz,42,22,20,r1_C6H10N2O4.xyz,r0_C7H10N2O.xyz,2.470953445716855,2.5770020262894633
4908,TS_ts_guess_z4i0pr_template_3-23_7-16.xyz,37,25,12,r0_C12H9N3O.xyz,r1_C6H4O2.xyz,2.1681584586002933,2.1986841742278496
4911,TS_Gh_94A_ll_ad_4-6_7-16.xyz,43,23,20,r1_C8H10N4O.xyz,r0_C7H10N2O.xyz,2.1652954689833903,2.3086048283324714
4912,TS_t4Pn1M_ll_ad_4-6_12-16.xyz,43,23,20,r1_C8H10N4O.xyz,r0_C7H10N2O.xyz,2.0947618406873847,2.2790372486205666
4913,TS_ZfTmtS_hl_ad_4-19_8-13.xyz,43,23,20,r1_C8H10N4O.xyz,r0_C7H10N2O.xyz,2.0236569443954675,3.616889374227528
4914,TS_P4iXac_ll_ad_4-6_15-16.xyz,43,23,20,r1_C8H10N4O.xyz,r0_C7H10N2O.xyz,2.146607328157621,2.93081606696838
4915,TS_ts_guess_hxnJv4_template_4-17_8-11.xyz,39,19,20,r1_C7H6N2O4.xyz,r0_C7H10N2O.xyz,2.3789000341124047,1.8926794266594646
4916,TS_ts_guess_leGkU__template_4-12_8-11.xyz,39,19,20,r1_C7H6N2O4.xyz,r0_C7H10N2O.xyz,2.1985381589137813,2.1120822537486554
4917,TS_ts_guess_WylY_9_template_4-20_8-11.xyz,39,19,20,r1_C7H6N2O4.xyz,r0_C7H10N2O.xyz,2.755396700676692,2.0185263326248686
4918,TS_ts_guess_k2r8h1_template_4-22_8-13.xyz,39,19,20,r1_C7H6N2O4.xyz,r0_C7H10N2O.xyz,2.7238445111276084,1.8897918151214437
4919,TS_ts_guess_dgAQIE_template_1-23_3-16.xyz,41,29,12,r0_C14H13NO.xyz,r1_C6H4O2.xyz,2.2182836230969203,2.798060438482343
4920,TS_ts_guess_Hk9736_template_4-9_11-13.xyz,46,34,12,r1_C11H16N2O5.xyz,r0_C4H8.xyz,2.16098234516157,2.4527976330101104
4921,TS_ts_guess_W-lsTW_template_4-19_9-15.xyz,35,25,10,r0_C9H10N2O4.xyz,r1_C4H2O4.xyz,2.143947037498828,2.5091956076798794
4922,TS_ts_guess_aCLpkr_template_4-9_11-13.xyz,46,34,12,r1_C11H16N2O5.xyz,r0_C4H8.xyz,2.331256439326227,2.7263630328516415
4923,TS_ts_guess_aQaY1Z_template_4-22_6-15.xyz,37,25,12,r0_C8H10N2O5.xyz,r1_C6H4O2.xyz,2.177859521135374,2.586687034644895
4924,TS_ts_guess_hEC02J_template_4-21_8-19.xyz,43,31,12,r1_C13H12N2O4.xyz,r0_C4H8.xyz,2.4535603718066525,2.5442183010897472
4925,TS_ts_guess_NE2mG0_template_4-9_11-13.xyz,47,35,12,r1_C11H17N3O4.xyz,r0_C4H8.xyz,2.2766442514147878,2.71878632558721
4926,TS_ts_guess_ohrJHs_template_4-20_6-9.xyz,39,13,26,r0_C4H4N4O.xyz,r1_C10H12O4.xyz,2.7395972587772826,2.1882181363154816
4927,TS_ts_guess_XBVVJD_template_4-21_6-9.xyz,39,13,26,r0_C4H4N4O.xyz,r1_C10H12O4.xyz,2.4635461650433914,2.2930801689430744
4929,TS_ts_guess_BdIhtK_template_4-19_8-13.xyz,40,20,20,r1_C7H7N3O3.xyz,r0_C7H10N2O.xyz,2.6200124318979863,2.124549625191184
4930,TS_ts_guess_Fpmyi9_template_4-22_8-13.xyz,40,20,20,r1_C7H7N3O3.xyz,r0_C7H10N2O.xyz,3.327064898269945,2.2845438942160863
4931,TS_ts_guess_hL0jlf_template_4-14_8-13.xyz,40,20,20,r1_C7H7N3O3.xyz,r0_C7H10N2O.xyz,2.5434922112324228,2.283761638722395
4932,TS_ts_guess_RQ1nCO_template_4-19_12-15.xyz,39,29,10,r0_C12H14O3.xyz,r1_C4H2O4.xyz,2.625914470884381,2.4027626062722054
4933,TS_ts_guess_DB7urh_template_4-21_8-19.xyz,43,31,12,r1_C13H12N2O4.xyz,r0_C4H8.xyz,2.4559511530158735,2.5426401791248403
4934,TS_YZJIg9_ll_ad_4-14_6-13.xyz,43,23,20,r1_C9H10N2O2.xyz,r0_C7H10N2O.xyz,2.3070741009555804,2.158891701336591
4935,TS_hLul-X_hl_ad_4-22_6-13.xyz,43,23,20,r1_C9H10N2O2.xyz,r0_C7H10N2O.xyz,2.7465701343675897,2.3159961385762284
4936,TS_ts_guess_oT9gWA_template_4-19_6-13.xyz,43,23,20,r1_C9H10N2O2.xyz,r0_C7H10N2O.xyz,2.244471270076763,2.1237540288131296
4938,TS_ts_guess_9en-0Q_template_4-15_7-14.xyz,49,26,23,r1_C11H12N2O.xyz,r0_C9H14.xyz,3.007040676728534,2.230831244626092
4939,TS_ts_guess_fqpGEa_template_3-4_12-18.xyz,49,23,26,r0_C9H14.xyz,r1_C11H12N2O.xyz,2.1952312050897964,2.6427169661165
4940,TS_ts_guess_zMVNYc_template_4-6_7-15.xyz,49,26,23,r1_C11H12N2O.xyz,r0_C9H14.xyz,2.3642560663769054,2.415778992913052
4941,TS_ts_guess_nPUIF9_template_3-17_4-9.xyz,49,23,26,r0_C9H14.xyz,r1_C11H12N2O.xyz,2.5329614646298904,2.2129539865528156
4942,TS_ts_guess_uq0d1D_template_5-17_6-9.xyz,49,23,26,r0_C9H14.xyz,r1_C11H12N2O.xyz,2.7527186356218825,2.197758231789839
4943,TS_ts_guess_6jeEWz_template_5-6_14-20.xyz,49,23,26,r0_C9H14.xyz,r1_C11H12N2O.xyz,2.2525098390462137,2.531223427988924
4944,TS_ts_guess_ry7HXd_template_4-21_10-19.xyz,44,32,12,r1_C13H13N3O3.xyz,r0_C4H8.xyz,2.3043404112240014,2.2808217100203163
4945,TS_ts_guess__BIt3u_template_4-19_7-15.xyz,40,30,10,r0_C12H15NO2.xyz,r1_C4H2O4.xyz,2.5310788357733944,2.6344786119837833
4946,TS_ts_guess_lVN0JJ_template_3-19_6-13.xyz,45,25,20,r0_C11H12O2.xyz,r1_C7H10N2O.xyz,2.4838075362837597,2.168713415760598
4947,TS_ts_guess_ELSLH6_template_3-14_6-13.xyz,45,25,20,r0_C11H12O2.xyz,r1_C7H10N2O.xyz,2.3507208552697194,2.433697292290066
4948,TS_ts_guess_M_1FmP_template_3-22_6-13.xyz,45,25,20,r0_C11H12O2.xyz,r1_C7H10N2O.xyz,2.574027593655515,2.2869899558371483
4949,TS_ts_guess_EtxGsE_template_3-22_6-13.xyz,45,25,20,r0_C11H12O2.xyz,r1_C7H10N2O.xyz,2.690831751912408,2.291602383158998
4950,TS_ts_guess_l7JvgC_template_4-22_10-15.xyz,38,26,12,r0_C8H11N3O4.xyz,r1_C6H4O2.xyz,2.6355944861453935,2.1971836509723075
4951,TS_ts_guess_qvzRE2_template_4-6_10-14.xyz,41,31,10,r0_C12H16N2O.xyz,r1_C4H2O4.xyz,2.400210017810941,2.2207123442715404
4952,TS_ts_guess_r2EEi4_template_4-22_6-13.xyz,44,24,20,r1_C10H11NO2.xyz,r0_C7H10N2O.xyz,2.521057078389936,2.4161551562141033
4953,TS_ts_guess_fEJIjb_template_4-14_6-13.xyz,44,24,20,r1_C10H11NO2.xyz,r0_C7H10N2O.xyz,2.4223325600751022,2.6287488790867797
4954,TS_ts_guess_C9q9fW_template_4-22_6-13.xyz,44,24,20,r1_C10H11NO2.xyz,r0_C7H10N2O.xyz,2.4810338322965286,2.3872561585636345
4955,TS_ts_guess_d2GzI1_template_4-19_6-13.xyz,44,24,20,r1_C10H11NO2.xyz,r0_C7H10N2O.xyz,2.4375695503103083,2.4251711363324446
4956,TS_ts_guess_fVCQMp_template_4-21_6-9.xyz,39,13,26,r0_C4H4N4O.xyz,r1_C10H12O4.xyz,2.225706081112239,2.465147416180217
4957,TS_ts_guess_VG7P_h_template_4-20_6-9.xyz,39,13,26,r0_C4H4N4O.xyz,r1_C10H12O4.xyz,2.289954319937409,2.5558551767656943
4958,TS_ts_guess_ah0dj9_template_4-20_9-18.xyz,43,31,12,r1_C10H13NO7.xyz,r0_C4H8.xyz,2.7476970238365075,2.5007725021280924
4959,TS_ts_guess_ZwcB9t_template_4-8_10-12.xyz,45,33,12,r1_C14H14N2O3.xyz,r0_C4H8.xyz,2.2763694405346424,2.463517618244286
4960,TS_ts_guess_WITznn_template_4-15_9-14.xyz,44,21,23,r1_C8H7N3O3.xyz,r0_C9H14.xyz,2.9251511725379253,2.0941196858107225
4961,TS_ts_guess_UbOKIC_template_3-15_4-9.xyz,44,23,21,r0_C9H14.xyz,r1_C8H7N3O3.xyz,2.051644431693757,2.57534825373191
4962,TS_ts_guess_61flRB_template_3-18_4-9.xyz,44,23,21,r0_C9H14.xyz,r1_C8H7N3O3.xyz,2.180322270055507,2.3171924125760466
4963,TS_ts_guess_Yje-s2_template_4-8_9-17.xyz,44,21,23,r1_C8H7N3O3.xyz,r0_C9H14.xyz,2.1849748011819266,2.993952751764797
4964,TS_ts_guess_SFFZPr_template_5-6_15-20.xyz,44,23,21,r0_C9H14.xyz,r1_C8H7N3O3.xyz,2.3819230907399174,2.248755648219699
4965,TS_ts_guess_KDgmAM_template_5-6_12-20.xyz,44,23,21,r0_C9H14.xyz,r1_C8H7N3O3.xyz,2.753074715041348,2.0629415175908403
4966,TS_ts_guess_VEgyfc_template_4-22_10-13.xyz,40,20,20,r1_C7H7N3O3.xyz,r0_C7H10N2O.xyz,3.1508167135046112,2.3299058132679957
4967,TS_ts_guess_Jdc2HV_template_4-14_10-13.xyz,40,20,20,r1_C7H7N3O3.xyz,r0_C7H10N2O.xyz,2.49398601778358,2.3467928242816836
4968,TS_ts_guess_DKssdU_template_4-22_10-13.xyz,40,20,20,r1_C7H7N3O3.xyz,r0_C7H10N2O.xyz,2.969490118488358,2.1710929153999836
4969,TS_BZiJ9y_ll_ad_4-19_10-13.xyz,40,20,20,r1_C7H7N3O3.xyz,r0_C7H10N2O.xyz,2.567798380110869,2.188555111140681
4970,TS_ts_guess_s5qKiU_template_4-11_15-19.xyz,41,31,10,r0_C12H16N2O.xyz,r1_C4H2O4.xyz,2.587385769980967,2.1818653662176315
4971,TS_ts_guess_7qHRLz_template_4-6_9-12.xyz,46,32,14,r1_C13H15N3O.xyz,r0_C5H8O.xyz,2.330576305315919,2.403305475818669
4972,TS_ts_guess_XnVXSD_template_4-20_8-17.xyz,46,32,14,r1_C13H15N3O.xyz,r0_C5H8O.xyz,2.2574588719841606,2.460594939013734
4973,TS_ts_guess_-_wzj__template_4-20_10-17.xyz,44,30,14,r1_C11H13N3O3.xyz,r0_C5H8O.xyz,1.915604542435625,2.4045187458200448
4974,TS_ts_guess_bIBpuh_template_4-20_10-17.xyz,44,30,14,r1_C11H13N3O3.xyz,r0_C5H8O.xyz,2.2110151354072634,1.9802448262778016
4975,TS_ts_guess_QBWvTX_template_5-6_13-20.xyz,49,23,26,r0_C9H14.xyz,r1_C11H12O3.xyz,2.6099607597241765,2.365592769053879
4976,TS_0-OnLu_hl_ad_3-4_12-18.xyz,49,23,26,r0_C9H14.xyz,r1_C11H12O3.xyz,2.3640306661293544,2.4831292484282814
4977,TS_ts_guess_taTt9c_template_4-15_7-14.xyz,49,26,23,r1_C11H12O3.xyz,r0_C9H14.xyz,2.6756628389242167,2.288994951741921
4978,TS_ts_guess_sdxQTK_template_5-6_14-20.xyz,49,23,26,r0_C9H14.xyz,r1_C11H12O3.xyz,2.3910701469844,2.493201517507159
4979,TS_ts_guess_9B3PHL_template_4-6_7-15.xyz,49,26,23,r1_C11H12O3.xyz,r0_C9H14.xyz,2.319704821997833,2.7210187374217036
4980,TS_rY0aIR_hl_ad_3-17_4-9.xyz,49,23,26,r0_C9H14.xyz,r1_C11H12O3.xyz,2.4167798377179497,2.370619383810906
4981,TS_ts_guess_2MT2YD_template_1-20_9-16.xyz,41,31,10,r0_C15H15N.xyz,r1_C4H2O4.xyz,2.354279469498046,2.2454265572937357
4982,TS_ts_guess_Xg_aFZ_template_4-5_12-13.xyz,40,28,12,r0_C8H13N3O4.xyz,r1_C6H4O2.xyz,1.9581237343181355,2.450814189407267
4983,TS_ts_guess_OU3q9N_template_4-8_9-10.xyz,46,40,6,r1_C15H19N3O3.xyz,r0_C2H4.xyz,2.380345092124249,2.2647268423807763
4984,TS_ts_guess_7ts6c0_template_4-17_8-13.xyz,35,25,10,r0_C8H10N2O5.xyz,r1_C4H2O4.xyz,2.373691172562261,2.0407625677917554
4985,TS_eJV__e_hl_ad_4-21_8-9.xyz,41,15,26,r1_C5H6N2O2.xyz,r0_C10H12O4.xyz,2.827278284728972,2.000557080365367
4986,TS_ts_guess_SqH65t_template_4-20_8-9.xyz,41,15,26,r1_C5H6N2O2.xyz,r0_C10H12O4.xyz,2.7558365409436023,2.007341042299489
4987,TS_ts_guess_etazKS_template_4-19_6-13.xyz,40,20,20,r1_C7H7NO5.xyz,r0_C7H10N2O.xyz,2.3403667504901873,2.1615880822210323
4988,TS_ts_guess_ixjxJD_template_4-22_6-13.xyz,40,20,20,r1_C7H7NO5.xyz,r0_C7H10N2O.xyz,2.8721768387931825,2.277801416915004
4989,TS_ts_guess_OukeDf_template_4-14_6-13.xyz,40,20,20,r1_C7H7NO5.xyz,r0_C7H10N2O.xyz,2.2799374794059597,2.347030563094567
4990,TS_ts_guess_b6M7FE_template_4-22_6-13.xyz,40,20,20,r1_C7H7NO5.xyz,r0_C7H10N2O.xyz,2.793153899895242,2.1380772617938764
4991,TS_ts_guess_CPU_c0_template_3-22_7-20.xyz,45,33,12,r1_C17H13NO2.xyz,r0_C4H8.xyz,2.556282632828381,2.344897313764507
4992,TS_ts_guess_IR-Psh_template_4-20_8-17.xyz,46,28,18,r1_C12H11NO4.xyz,r0_C6H12.xyz,1.9766928927630616,2.553208013362797
4993,TS_u32t_z_ll_ad_4-19_10-15.xyz,35,25,10,r0_C8H10N2O5.xyz,r1_C4H2O4.xyz,2.7861453969418037,2.179130568667238
4994,TS_ts_guess_Zrha8i_template_3-10_11-19.xyz,52,29,23,r1_C12H15NO.xyz,r0_C9H14.xyz,2.2699893163404976,2.2300744113818265
4995,TS_ts_guess_aewMGc_template_5-6_10-20.xyz,52,23,29,r0_C9H14.xyz,r1_C12H15NO.xyz,2.0049873827782556,2.788079819768437
4996,TS_87I35z_ll_ad_3-13_4-9.xyz,52,23,29,r0_C9H14.xyz,r1_C12H15NO.xyz,2.6704735327091336,2.032016564253353
4997,TS_ts_guess_qoNb5m_template_3-15_12-14.xyz,52,29,23,r1_C12H15NO.xyz,r0_C9H14.xyz,2.939702035598166,2.028476561092092
4998,TS_aRVNCP_ll_ad_5-13_6-9.xyz,52,23,29,r0_C9H14.xyz,r1_C12H15NO.xyz,2.72887936974136,2.11044262487754
4999,TS_ts_guess_6fUlk8_template_3-4_8-18.xyz,52,23,29,r0_C9H14.xyz,r1_C12H15NO.xyz,2.0641038273061754,2.7321734999995884
5000,TS_ts_guess_ThB5oA_template_4-21_8-9.xyz,40,14,26,r0_C4H5N3O2.xyz,r1_C10H12O4.xyz,2.662126839371107,2.314511336718833
5001,TS_ts_guess_7mqneP_template_4-20_8-9.xyz,40,14,26,r0_C4H5N3O2.xyz,r1_C10H12O4.xyz,2.621520339135289,2.2455271333252687
5002,TS_1ETJGA_hl_ad_4-19_10-15.xyz,36,26,10,r0_C8H11N3O4.xyz,r1_C4H2O4.xyz,2.6391458346214973,2.1610844778027536
5003,TS_ts_guess_f-5Qo8_template_4-19_11-16.xyz,47,29,18,r1_C8H13N3O5.xyz,r0_C6H12.xyz,2.541508371695832,2.161847909197129
5004,TS_ts_guess_7j1tDJ_template_4-22_8-13.xyz,39,19,20,r1_C7H6O6.xyz,r0_C7H10N2O.xyz,2.239278583673769,2.351076485591228
5005,TS_ts_guess_-gwYbI_template_4-22_8-13.xyz,39,19,20,r1_C7H6O6.xyz,r0_C7H10N2O.xyz,2.163501078899662,2.296513259770124
5006,TS_ts_guess_vNC_Em_template_4-19_8-13.xyz,39,19,20,r1_C7H6O6.xyz,r0_C7H10N2O.xyz,2.2653354471689178,2.951652870020457
5007,TS_ts_guess_gp8HBT_template_4-14_8-13.xyz,39,19,20,r1_C7H6O6.xyz,r0_C7H10N2O.xyz,2.2962968068392207,2.9337350883302333
5008,TS_ts_guess_9zobxo_template_4-21_9-19.xyz,46,34,12,r1_C14H15NO4.xyz,r0_C4H8.xyz,2.5089311769357088,2.3987225237405014
5009,TS_ts_guess_7uineM_template_3-16_4-9.xyz,46,23,23,r0_C9H14.xyz,r1_C9H9NO4.xyz,2.343825717624926,2.669509752389004
5011,TS_ts_guess_iFKkiS_template_3-17_4-9.xyz,46,23,23,r0_C9H14.xyz,r1_C9H9NO4.xyz,2.420579495658013,2.462107050881419
5012,TS_ts_guess_qTqS8y_template_5-6_13-20.xyz,46,23,23,r0_C9H14.xyz,r1_C9H9NO4.xyz,2.6157392303132974,2.387313058838325
5014,TS_ts_guess_ZCbEAf_template_5-6_14-20.xyz,46,23,23,r0_C9H14.xyz,r1_C9H9NO4.xyz,2.6288960848614766,2.382868123333728
5015,TS_ts_guess_WgU0L8_template_4-8_11-14.xyz,47,33,14,r1_C13H16N2O2.xyz,r0_C5H8O.xyz,2.523612915603342,2.0931801157807706
5016,TS_ts_guess_HcnnHX_template_4-20_10-17.xyz,47,33,14,r1_C13H16N2O2.xyz,r0_C5H8O.xyz,2.3842892557321984,2.0755784177910503
5021,TS_ts_guess_DdWszP_template_4-9_16-17.xyz,39,27,12,r0_C8H12N2O5.xyz,r1_C6H4O2.xyz,2.504918406056373,2.0612216597202737
5022,TS_ts_guess_CWRwDM_template_4-19_11-16.xyz,49,31,18,r1_C9H15N3O4.xyz,r0_C6H12.xyz,2.60319701207957,2.258955079212511
5023,TS_ts_guess_orD5s2_template_4-23_6-16.xyz,38,26,12,r0_C11H10N2O3.xyz,r1_C6H4O2.xyz,1.9955150580489238,2.510821113022591
5025,TS_ts_guess_Sx7b-F_template_5-6_14-21.xyz,49,23,26,r1_C9H14.xyz,r0_C14H11N.xyz,2.6597270472174395,2.22304670560472
5026,TS_-_os4K_hl_ad_3-4_12-19.xyz,49,23,26,r1_C9H14.xyz,r0_C14H11N.xyz,2.4984442892328023,2.2418340229820757
5029,TS_ts_guess_werWOY_template_6-17_8-9.xyz,49,23,26,r1_C9H14.xyz,r0_C14H11N.xyz,2.430733925587085,2.342669804688659
5030,TS_ts_guess_9mS0U4_template_4-22_6-13.xyz,41,21,20,r1_C7H8N2O4.xyz,r0_C7H10N2O.xyz,2.1909684228897506,2.488617562121589
5033,TS_ts_guess_TT0ui2_template_4-22_6-13.xyz,41,21,20,r1_C7H8N2O4.xyz,r0_C7H10N2O.xyz,2.3401625423461505,2.599736263662143
5034,TS_ts_guess_Zq2hX1_template_4-19_10-16.xyz,48,30,18,r1_C9H14N2O5.xyz,r0_C6H12.xyz,2.6507970187473804,2.5032325601110252
5035,TS_ts_guess_FyQ1tW_template_4-23_8-16.xyz,37,25,12,r0_C11H9NO4.xyz,r1_C6H4O2.xyz,2.2114242819730454,2.598407659875563
5036,TS_ts_guess_xFw5Ok_template_3-21_7-14.xyz,39,27,12,r0_C12H11NO3.xyz,r1_C6H4O2.xyz,2.3511818940694487,1.9739517059188656
5037,TS_ts_guess_biRYjP_template_8-19_9-10.xyz,43,20,23,r0_C7H10N2O.xyz,r1_C11H9N3.xyz,2.262451117306184,2.1191304079975826
