rxn_id,fold,scaffold
5096,1,CNC(=O)C(=[O+][C-](C)C(=O)OC)c1ccccc1.CNC(N)=[NH2+]
5097,2,CC(c1ccccc1)=[N+](C)[C-](C#N)c1ccccc1.CNC(N)=[NH2+]
5098,2,CC(c1ccccc1)=[N+](C)[C-](C#N)c1ccccc1.CNC(N)=[NH2+]
5099,0,C=C(C)/C=C/C=C(C)C.CC(=O)[N-][N+](C)=C(C#N)c1ccccc1
5100,0,C=C(C)/C=C/C=C(C)C.CC(=O)[N-][N+](C)=C(C#N)c1ccccc1
5101,0,C=C(C)/C=C/C=C(C)C.CC(=O)[N-][N+](C)=C(C#N)c1ccccc1
5102,0,C=C(C)/C=C/C=C(C)C.CC(=O)[N-][N+](C)=C(C#N)c1ccccc1
5103,0,C=C(C)/C=C/C=C(C)C.CC(=O)[N-][N+](C)=C(C#N)c1ccccc1
5104,0,C=C(C)/C=C/C=C(C)C.CC(=O)[N-][N+](C)=C(C#N)c1ccccc1
5105,1,CC(=O)C(=[O+][N-]c1ccccc1)c1ccccc1.CC(C)=C(C)C
5107,2,C=C(C)/C=C/C=C(C)C.CC(=O)[C-]([N+]#Cc1ccccc1)C(C)=O
5108,2,C=C(C)/C=C/C=C(C)C.CC(=O)[C-]([N+]#Cc1ccccc1)C(C)=O
5109,2,C=C(C)/C=C/C=C(C)C.CC(=O)[C-]([N+]#Cc1ccccc1)C(C)=O
5110,2,C=C(C)/C=C/C=C(C)C.CC(=O)[C-]([N+]#Cc1ccccc1)C(C)=O
5111,2,C=C(C)/C=C/C=C(C)C.CC(=O)[C-]([N+]#Cc1ccccc1)C(C)=O
5112,2,CNC(=O)[CH-][O+]=C(C(C)=O)c1ccccc1.O=C([O-])/C=C/C(=O)[O-]
5113,2,CN1C=CCC(C(N)=O)=C1.CNC(=O)C(=[NH+][C-](C#N)C#N)C(C)=O
5114,2,CN1C=CCC(C(N)=O)=C1.CNC(=O)C(=[NH+][C-](C#N)C#N)C(C)=O
5115,2,CN1C=CCC(C(N)=O)=C1.CNC(=O)C(=[NH+][C-](C#N)C#N)C(C)=O
5116,2,CN1C=CCC(C(N)=O)=C1.CNC(=O)C(=[NH+][C-](C#N)C#N)C(C)=O
5117,1,C=C(C)/C=C/C=C(C)C.COC(=O)[C-](C#N)[O+]=Cc1ccccc1
5118,1,C=C(C)/C=C/C=C(C)C.COC(=O)[C-](C#N)[O+]=Cc1ccccc1
5119,1,C=C(C)/C=C/C=C(C)C.COC(=O)[C-](C#N)[O+]=Cc1ccccc1
5120,1,C=C(C)/C=C/C=C(C)C.COC(=O)[C-](C#N)[O+]=Cc1ccccc1
5121,1,C=C(C)/C=C/C=C(C)C.COC(=O)[C-](C#N)[O+]=Cc1ccccc1
5122,1,C=C(C)/C=C/C=C(C)C.COC(=O)[C-](C#N)[O+]=Cc1ccccc1
5123,2,C=C(C)/C=C/C=C(C)C.COC(=O)C(=[O+][CH-]C#N)c1ccccc1
5124,2,C=C(C)/C=C/C=C(C)C.COC(=O)C(=[O+][CH-]C#N)c1ccccc1
5125,2,C=C(C)/C=C/C=C(C)C.COC(=O)C(=[O+][CH-]C#N)c1ccccc1
5126,2,C=C(C)/C=C/C=C(C)C.COC(=O)C(=[O+][CH-]C#N)c1ccccc1
5127,2,C=C(C)/C=C/C=C(C)C.COC(=O)C(=[O+][CH-]C#N)c1ccccc1
5128,2,C=C(C)/C=C/C=C(C)C.COC(=O)C(=[O+][CH-]C#N)c1ccccc1
5129,3,C=C(C)/C=C/C=C(C)C.CC(=O)[C-](C#N)[O+]=C(C)c1ccccc1
5130,3,C=C(C)/C=C/C=C(C)C.CC(=O)[C-](C#N)[O+]=C(C)c1ccccc1
5131,3,C=C(C)/C=C/C=C(C)C.CC(=O)[C-](C#N)[O+]=C(C)c1ccccc1
5132,3,C=C(C)/C=C/C=C(C)C.CC(=O)[C-](C#N)[O+]=C(C)c1ccccc1
5133,3,C=C(C)/C=C/C=C(C)C.CC(=O)[C-](C#N)[O+]=C(C)c1ccccc1
5134,3,C=C(C)/C=C/C=C(C)C.CC(=O)[C-](C#N)[O+]=C(C)c1ccccc1
5135,3,CNC(=O)C(C#N)=[N+](C)[C-](C#N)C(=O)OC.O=C([O-])/C=C\C(=O)[O-]
5136,3,CC(C#N)=[N+](C)[C-](C)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5137,3,CC(C#N)=[N+](C)[C-](C)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5138,3,CC(C#N)=[N+](C)[C-](C)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5139,3,CC(C#N)=[N+](C)[C-](C)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5140,3,CN1C=CCC(C(N)=O)=C1.COC(=O)[C-]([NH+]=C(C#N)C#N)C(C)=O
5141,3,CN1C=CCC(C(N)=O)=C1.COC(=O)[C-]([NH+]=C(C#N)C#N)C(C)=O
5142,3,CN1C=CCC(C(N)=O)=C1.COC(=O)[C-]([NH+]=C(C#N)C#N)C(C)=O
5144,4,CC(C)=CC=O.COC(=O)C(C(C)=O)=[N+](C)[C-](C(C)=O)C(C)=O
5146,3,CC=[O+][C-](C)C(=O)NC.COC1=C(OC)C(=O)C(C)=C(C)C1=O
5147,3,CC=[O+][C-](C)C(=O)NC.COC1=C(OC)C(=O)C(C)=C(C)C1=O
5148,0,CC(C)=C(C)C.CNC(=O)[C-]([O+]=C(C#N)C(=O)OC)C(=O)OC
5149,1,COC(=O)[C-](c1ccccc1)[N+](C)=C(C)C.O=C1C=CC(=O)C=C1
5150,2,C/C=C/C.CNC(=O)C(=[O+][C-](C)c1ccccc1)c1ccccc1
5151,4,C=C(C)/C=C/C=C(C)C.CC(=O)C#[N+][C-](C(C)=O)c1ccccc1
5152,4,C=C(C)/C=C/C=C(C)C.CC(=O)C#[N+][C-](C(C)=O)c1ccccc1
5153,4,C=C(C)/C=C/C=C(C)C.CC(=O)C#[N+][C-](C(C)=O)c1ccccc1
5154,4,C=C(C)/C=C/C=C(C)C.CC(=O)C#[N+][C-](C(C)=O)c1ccccc1
5155,4,C=C(C)/C=C/C=C(C)C.CC(=O)C#[N+][C-](C(C)=O)c1ccccc1
5156,4,C=C(C)/C=C/C=C(C)C.CC(=O)C#[N+][C-](C(C)=O)c1ccccc1
5157,3,CNC(=O)[C-](C(=O)OC)[N+](C)=C(C#N)C#N.O=C([O-])/C=C\C(=O)[O-]
5158,4,C=C(C)/C=C/C=C(C)C.CNC(=O)C(=[O+][N-]C(=O)OC)C(C)=O
5162,4,C=C(C)/C=C/C=C(C)C.CNC(=O)C(=[O+][N-]C(=O)OC)C(C)=O
5163,4,C=C(C)/C=C/C=C(C)C.CNC(=O)C(=[O+][N-]C(=O)OC)C(C)=O
5164,4,N#CC(=[NH+][CH-]c1ccccc1)c1ccccc1.O=C([O-])/C=C/C(=O)[O-]
5167,0,CNC(=O)C(C#N)=[NH+][C-](C(C)=O)C(=O)NC.O=C([O-])/C=C/C(=O)[O-]
5168,4,C(#[N+][CH-]c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5169,4,C(#[N+][CH-]c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5170,4,C(#[N+][CH-]c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5171,4,C(#[N+][CH-]c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5172,1,COC(=O)C(c1ccccc1)=[N+](C)[C-](C)C.O=C([O-])/C=C/C(=O)[O-]
5173,4,CNC(=O)C#[N+][C-](C)C#N.COC1=C(OC)C(=O)C(C)=C(C)C1=O
5174,4,CNC(=O)C#[N+][C-](C)C#N.COC1=C(OC)C(=O)C(C)=C(C)C1=O
5175,2,CNC(=O)C(C#N)=[O+][C-](C(C)=O)C(=O)NC.O=C([O-])/C=C/C(=O)[O-]
5176,3,C/C=C\C.CNC(=O)C(c1ccccc1)=[N+](C)[C-](C#N)C(=O)OC
5177,0,CN1C=CCC(C(N)=O)=C1.N#[N+][C-](c1ccccc1)c1ccccc1
5178,0,CN1C=CCC(C(N)=O)=C1.N#[N+][C-](c1ccccc1)c1ccccc1
5179,0,CN1C=CCC(C(N)=O)=C1.N#[N+][C-](c1ccccc1)c1ccccc1
5180,0,CN1C=CCC(C(N)=O)=C1.N#[N+][C-](c1ccccc1)c1ccccc1
5181,4,CC(=O)[C-](C#N)[N+](C)=C(C#N)c1ccccc1.O=C([O-])/C=C\C(=O)[O-]
5182,1,CN1C=CCC(C(N)=O)=C1.COC(=O)C(c1ccccc1)=[N+](C)[NH-]
5183,1,CN1C=CCC(C(N)=O)=C1.COC(=O)C(c1ccccc1)=[N+](C)[NH-]
5184,1,CN1C=CCC(C(N)=O)=C1.COC(=O)C(c1ccccc1)=[N+](C)[NH-]
5185,1,CN1C=CCC(C(N)=O)=C1.COC(=O)C(c1ccccc1)=[N+](C)[NH-]
5186,0,C=C(C)/C=C/C=C(C)C.CC(=O)C=[O+][C-](C(C)=O)c1ccccc1
5187,0,C=C(C)/C=C/C=C(C)C.CC(=O)C=[O+][C-](C(C)=O)c1ccccc1
5188,0,C=C(C)/C=C/C=C(C)C.CC(=O)C=[O+][C-](C(C)=O)c1ccccc1
5189,0,C=C(C)/C=C/C=C(C)C.CC(=O)C=[O+][C-](C(C)=O)c1ccccc1
5190,0,C=C(C)/C=C/C=C(C)C.CC(=O)C=[O+][C-](C(C)=O)c1ccccc1
5191,0,C=C(C)/C=C/C=C(C)C.CC(=O)C=[O+][C-](C(C)=O)c1ccccc1
5192,0,C/C=C\C.CNC(=O)[C-](C(=O)NC)[N+](C)=C(C(C)=O)C(=O)OC
5193,2,C#[N+][C-](c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5194,2,C#[N+][C-](c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5195,2,C#[N+][C-](c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5196,2,C#[N+][C-](c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5197,1,COC(=O)C(=[NH+][C-](C#N)C(C)=O)C(=O)OC.O=C([O-])/C=C/C(=O)[O-]
5201,0,CNC(N)=[NH2+].COC(=O)C(C#N)=[N+](C)[C-](C(C)=O)c1ccccc1
5202,0,CNC(N)=[NH2+].COC(=O)C(C#N)=[N+](C)[C-](C(C)=O)c1ccccc1
5203,2,CNC(=O)[C-]([O+]=C(C#N)c1ccccc1)C(=O)OC.CNC(N)=[NH2+]
5206,1,CC(C)=CC=O.CNC(=O)C(C)=[NH+][C-](C(=O)NC)c1ccccc1
5207,1,CC(C)=CC=O.CNC(=O)C(C)=[NH+][C-](C(=O)NC)c1ccccc1
5208,3,C/C=C/C.COC(=O)[C-]([NH+]=C(C#N)c1ccccc1)c1ccccc1
5209,4,CC(C)=[NH+][C-](c1ccccc1)c1ccccc1.O=C([O-])/C=C/C(=O)[O-]
5210,3,CN1C=CCC(C(N)=O)=C1.COC(=O)[c-]1c(=O)oc(C(C)=O)[n+]1C
5211,3,CN1C=CCC(C(N)=O)=C1.COC(=O)[c-]1c(=O)oc(C(C)=O)[n+]1C
5212,3,CN1C=CCC(C(N)=O)=C1.COC(=O)[c-]1c(=O)oc(C(C)=O)[n+]1C
5213,3,CN1C=CCC(C(N)=O)=C1.COC(=O)[c-]1c(=O)oc(C(C)=O)[n+]1C
5214,0,C/C=C\C.COC(=O)[C-]([NH+]=C(C(C)=O)c1ccccc1)C(=O)OC
5215,1,C/C=C/C.CNC(=O)C(C#N)=[O+][C-](c1ccccc1)c1ccccc1
5216,4,CN1C=CCC(C(N)=O)=C1.CNC(=O)C(C)=[N+](C)[C-](C#N)C(C)=O
5217,4,CN1C=CCC(C(N)=O)=C1.CNC(=O)C(C)=[N+](C)[C-](C#N)C(C)=O
5218,4,CN1C=CCC(C(N)=O)=C1.CNC(=O)C(C)=[N+](C)[C-](C#N)C(C)=O
5219,4,CN1C=CCC(C(N)=O)=C1.CNC(=O)C(C)=[N+](C)[C-](C#N)C(C)=O
5220,2,CC(C)=CC=O.CNC(=O)[C-]([N+]#Cc1ccccc1)c1ccccc1
5221,2,CC(C)=CC=O.CNC(=O)[C-]([N+]#Cc1ccccc1)c1ccccc1
5222,1,C=C(C)/C=C/C=C(C)C.CNC(=O)[C-](C)[NH+]=C(C)c1ccccc1
5223,1,C=C(C)/C=C/C=C(C)C.CNC(=O)[C-](C)[NH+]=C(C)c1ccccc1
5224,1,C=C(C)/C=C/C=C(C)C.CNC(=O)[C-](C)[NH+]=C(C)c1ccccc1
5225,1,C=C(C)/C=C/C=C(C)C.CNC(=O)[C-](C)[NH+]=C(C)c1ccccc1
5226,1,C=C(C)/C=C/C=C(C)C.CNC(=O)[C-](C)[NH+]=C(C)c1ccccc1
5227,1,C=C(C)/C=C/C=C(C)C.CNC(=O)[C-](C)[NH+]=C(C)c1ccccc1
5228,0,CN1C=CCC(C(N)=O)=C1.CNC(=O)[c-]1c(=O)oc(C(C)=O)[n+]1C
5229,0,CN1C=CCC(C(N)=O)=C1.CNC(=O)[c-]1c(=O)oc(C(C)=O)[n+]1C
5230,0,CN1C=CCC(C(N)=O)=C1.CNC(=O)[c-]1c(=O)oc(C(C)=O)[n+]1C
5231,0,CN1C=CCC(C(N)=O)=C1.CNC(=O)[c-]1c(=O)oc(C(C)=O)[n+]1C
5232,2,CNC(=O)[C-](C)[NH+]=C(C(=O)OC)C(=O)OC.O=C1C=CC(=O)C=C1
5233,1,C(=[O+][N-]c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5234,1,C(=[O+][N-]c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5235,1,C(=[O+][N-]c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5236,1,C(=[O+][N-]c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5237,3,C=C.CNC(=O)C(C(=O)NC)=[N+](C)[C-](C(=O)OC)c1ccccc1
5238,3,COC(=O)[CH-][N+]#CC(C)=O.COC1=C(OC)C(=O)C(C)=C(C)C1=O
5239,3,COC(=O)[CH-][N+]#CC(C)=O.COC1=C(OC)C(=O)C(C)=C(C)C1=O
5240,4,CC(C)=C(C)C.CNC(=O)C(C)=[N+](C)[C-](C(=O)NC)C(=O)NC
5242,0,CN1C=CCC(C(N)=O)=C1.CNC(=O)[C-]([NH+]=C(C)C#N)C(=O)NC
5243,0,CN1C=CCC(C(N)=O)=C1.CNC(=O)[C-]([NH+]=C(C)C#N)C(=O)NC
5244,0,CN1C=CCC(C(N)=O)=C1.CNC(=O)[C-]([NH+]=C(C)C#N)C(=O)NC
5245,4,C=[N+](C)[C-](C#N)C(=O)OC.COC1=C(OC)C(=O)C(C)=C(C)C1=O
5246,4,C=[N+](C)[C-](C#N)C(=O)OC.COC1=C(OC)C(=O)C(C)=C(C)C1=O
5247,2,C=C(C)/C=C/C=C(C)C.COC(=O)C=[N+](C)[C-](C)c1ccccc1
5248,2,C=C(C)/C=C/C=C(C)C.COC(=O)C=[N+](C)[C-](C)c1ccccc1
5249,2,C=C(C)/C=C/C=C(C)C.COC(=O)C=[N+](C)[C-](C)c1ccccc1
5250,2,C=C(C)/C=C/C=C(C)C.COC(=O)C=[N+](C)[C-](C)c1ccccc1
5251,2,C=C(C)/C=C/C=C(C)C.COC(=O)C=[N+](C)[C-](C)c1ccccc1
5252,2,C=C(C)/C=C/C=C(C)C.COC(=O)C=[N+](C)[C-](C)c1ccccc1
5253,2,CN1C=CCC(C(N)=O)=C1.C[n+]1c(C#N)oc(=O)[c-]1-c1ccccc1
5254,2,CN1C=CCC(C(N)=O)=C1.C[n+]1c(C#N)oc(=O)[c-]1-c1ccccc1
5255,2,CN1C=CCC(C(N)=O)=C1.C[n+]1c(C#N)oc(=O)[c-]1-c1ccccc1
5256,2,CN1C=CCC(C(N)=O)=C1.C[n+]1c(C#N)oc(=O)[c-]1-c1ccccc1
5257,3,CN1C=CCC(C(N)=O)=C1.COC(=O)[C-](C)[N+](C)=C(C#N)C(C)=O
5258,3,CN1C=CCC(C(N)=O)=C1.COC(=O)[C-](C)[N+](C)=C(C#N)C(C)=O
5259,3,CN1C=CCC(C(N)=O)=C1.COC(=O)[C-](C)[N+](C)=C(C#N)C(C)=O
5260,3,CN1C=CCC(C(N)=O)=C1.COC(=O)[C-](C)[N+](C)=C(C#N)C(C)=O
5261,0,C#[N+][C-](C(C)=O)C(=O)OC.COC1=C(OC)C(=O)C(C)=C(C)C1=O
5262,0,C#[N+][C-](C(C)=O)C(=O)OC.COC1=C(OC)C(=O)C(C)=C(C)C1=O
5263,0,CNC(=O)[C-]([NH+]=C(C)C(=O)OC)C(=O)OC.O=C([O-])/C=C/C(=O)[O-]
5265,1,CN1C=CCC(C(N)=O)=C1.COC(=O)C(=[NH+][N-]C(C)=O)C(=O)OC
5266,1,CN1C=CCC(C(N)=O)=C1.COC(=O)C(=[NH+][N-]C(C)=O)C(=O)OC
5267,1,CN1C=CCC(C(N)=O)=C1.COC(=O)C(=[NH+][N-]C(C)=O)C(=O)OC
5268,1,CNC(=O)c1oc(=O)[c-](-c2ccccc2)[n+]1C.O=C([O-])/C=C\C(=O)[O-]
5269,2,CNC(=O)[C-](C)[N+](C)=C(C#N)c1ccccc1.O=C([O-])/C=C/C(=O)[O-]
5270,3,CNC(=O)C(C(=O)NC)=[N+](C)[C-](C)C(C)=O.O=C([O-])/C=C\C(=O)[O-]
5271,4,COC(=O)[C-]([O+]=Cc1ccccc1)C(=O)OC.O=C1C=CC(=O)C=C1
5272,0,C=C.CNC(=O)C(=[O+][C-](c1ccccc1)c1ccccc1)C(=O)NC
5273,1,CN1C=CCC(C(N)=O)=C1.CNC(=O)C(C(C)=O)=[N+](C)[N-]C(C)=O
5275,1,CN1C=CCC(C(N)=O)=C1.CNC(=O)C(C(C)=O)=[N+](C)[N-]C(C)=O
5277,2,CNC(=O)C=[O+][CH-]C(C)=O.COC1=C(OC)C(=O)C(C)=C(C)C1=O
5278,2,CNC(=O)C=[O+][CH-]C(C)=O.COC1=C(OC)C(=O)C(C)=C(C)C1=O
5279,2,CC(=O)C(C)=[N+](C)[C-](C(C)=O)C(C)=O.CN1C=CCC(C(N)=O)=C1
5281,2,CC(=O)C(C)=[N+](C)[C-](C(C)=O)C(C)=O.CN1C=CCC(C(N)=O)=C1
5282,2,CC(=O)C(C)=[N+](C)[C-](C(C)=O)C(C)=O.CN1C=CCC(C(N)=O)=C1
5283,4,CC(=O)[C-]([N+]#Cc1ccccc1)C(C)=O.CN1C=CCC(C(N)=O)=C1
5284,4,CC(=O)[C-]([N+]#Cc1ccccc1)C(C)=O.CN1C=CCC(C(N)=O)=C1
5285,4,CC(=O)[C-]([N+]#Cc1ccccc1)C(C)=O.CN1C=CCC(C(N)=O)=C1
5286,4,CC(=O)[C-]([N+]#Cc1ccccc1)C(C)=O.CN1C=CCC(C(N)=O)=C1
5289,1,CN1C=CCC(C(N)=O)=C1.CNC(=O)C(C)=[O+][C-](C(C)=O)C(C)=O
5291,2,CNC(=O)C(=[NH+][N-]c1ccccc1)C(=O)OC.O=C1C=CC(=O)C=C1
5292,0,CC(=O)c1[nH+][c-](-c2ccccc2)c(=O)o1.CN1C=CCC(C(N)=O)=C1
5293,0,CC(=O)c1[nH+][c-](-c2ccccc2)c(=O)o1.CN1C=CCC(C(N)=O)=C1
5294,0,CC(=O)c1[nH+][c-](-c2ccccc2)c(=O)o1.CN1C=CCC(C(N)=O)=C1
5295,0,CC(=O)c1[nH+][c-](-c2ccccc2)c(=O)o1.CN1C=CCC(C(N)=O)=C1
5296,3,CNC(=O)[N-][NH+]=C(C(=O)OC)c1ccccc1.O=C([O-])/C=C\C(=O)[O-]
5297,3,C=C(C)/C=C/C=C(C)C.CNC(=O)[c-]1[nH+]c(-c2ccccc2)oc1=O
5298,3,C=C(C)/C=C/C=C(C)C.CNC(=O)[c-]1[nH+]c(-c2ccccc2)oc1=O
5299,3,C=C(C)/C=C/C=C(C)C.CNC(=O)[c-]1[nH+]c(-c2ccccc2)oc1=O
5300,3,C=C(C)/C=C/C=C(C)C.CNC(=O)[c-]1[nH+]c(-c2ccccc2)oc1=O
5301,3,C=C(C)/C=C/C=C(C)C.CNC(=O)[c-]1[nH+]c(-c2ccccc2)oc1=O
5302,3,C=C(C)/C=C/C=C(C)C.CNC(=O)[c-]1[nH+]c(-c2ccccc2)oc1=O
5303,3,CC(=O)[N-][N+](C)=C(C#N)C#N.COC1=C(OC)C(=O)C(C)=C(C)C1=O
5304,3,CC(=O)[N-][N+](C)=C(C#N)C#N.COC1=C(OC)C(=O)C(C)=C(C)C1=O
5305,4,COC(=O)[N-][O+]=C(C(=O)OC)c1ccccc1.O=C([O-])/C=C/C(=O)[O-]
5306,0,COC(=O)[C-](C)[O+]=C(C(C)=O)c1ccccc1.O=C([O-])/C=C\C(=O)[O-]
5307,1,CNC(=O)C(=[O+][CH-]c1ccccc1)C(=O)OC.O=C([O-])/C=C\C(=O)[O-]
5308,2,CNC(=O)C(c1ccccc1)=[N+](C)[N-]C(C)=O.O=C([O-])/C=C/C(=O)[O-]
5309,3,COC(=O)C(c1ccccc1)=[N+](C)[CH-]C(C)=O.O=C([O-])/C=C\C(=O)[O-]
5312,4,CN1C=CCC(C(N)=O)=C1.CNC(=O)C(=[O+][C-](C#N)C#N)C(=O)OC
5313,4,CN1C=CCC(C(N)=O)=C1.CNC(=O)C(=[O+][C-](C#N)C#N)C(=O)OC
5314,4,C=C(C)/C=C/C=C(C)C.COC(=O)[c-]1[nH+]c(-c2ccccc2)oc1=O
5315,4,C=C(C)/C=C/C=C(C)C.COC(=O)[c-]1[nH+]c(-c2ccccc2)oc1=O
5316,4,C=C(C)/C=C/C=C(C)C.COC(=O)[c-]1[nH+]c(-c2ccccc2)oc1=O
5317,4,C=C(C)/C=C/C=C(C)C.COC(=O)[c-]1[nH+]c(-c2ccccc2)oc1=O
5318,4,C=C(C)/C=C/C=C(C)C.COC(=O)[c-]1[nH+]c(-c2ccccc2)oc1=O
5319,4,C=C(C)/C=C/C=C(C)C.COC(=O)[c-]1[nH+]c(-c2ccccc2)oc1=O
5320,4,CC(C)=C(C)C.COC(=O)C(=[NH+][N-]c1ccccc1)c1ccccc1
5321,0,C=C(C)/C=C/C=C(C)C.CNC(=O)C(=[O+][C-](C)C(C)=O)C(=O)OC
5322,0,C=C(C)/C=C/C=C(C)C.CNC(=O)C(=[O+][C-](C)C(C)=O)C(=O)OC
5323,0,C=C(C)/C=C/C=C(C)C.CNC(=O)C(=[O+][C-](C)C(C)=O)C(=O)OC
5324,0,C=C(C)/C=C/C=C(C)C.CNC(=O)C(=[O+][C-](C)C(C)=O)C(=O)OC
5325,0,C=C(C)/C=C/C=C(C)C.CNC(=O)C(=[O+][C-](C)C(C)=O)C(=O)OC
5326,0,C=C(C)/C=C/C=C(C)C.CNC(=O)C(=[O+][C-](C)C(C)=O)C(=O)OC
5327,1,C=C(C)/C=C/C=C(C)C.CNC(=O)C(C(=O)NC)=[N+](C)[CH-]C(C)=O
5328,1,C=C(C)/C=C/C=C(C)C.CNC(=O)C(C(=O)NC)=[N+](C)[CH-]C(C)=O
5329,1,C=C(C)/C=C/C=C(C)C.CNC(=O)C(C(=O)NC)=[N+](C)[CH-]C(C)=O
5330,1,C=C(C)/C=C/C=C(C)C.CNC(=O)C(C(=O)NC)=[N+](C)[CH-]C(C)=O
5331,1,C=C(C)/C=C/C=C(C)C.CNC(=O)C(C(=O)NC)=[N+](C)[CH-]C(C)=O
5332,1,C=C(C)/C=C/C=C(C)C.CNC(=O)C(C(=O)NC)=[N+](C)[CH-]C(C)=O
5334,0,COC1=C(OC)C(=O)C(C)=C(C)C1=O.C[C-](C)[N+]#Cc1ccccc1
5335,0,CC(C)=CC=O.CNC(=O)[C-]([O+]=C(C#N)c1ccccc1)C(=O)NC
5336,0,CC(C)=CC=O.CNC(=O)[C-]([O+]=C(C#N)c1ccccc1)C(=O)NC
5337,1,CNC(=O)[CH-][O+]=C(C(=O)OC)c1ccccc1.O=C([O-])/C=C\C(=O)[O-]
5338,1,CN1C=CCC(C(N)=O)=C1.C[N+](=C(C#N)c1ccccc1)[C-](C#N)C#N
5339,1,CN1C=CCC(C(N)=O)=C1.C[N+](=C(C#N)c1ccccc1)[C-](C#N)C#N
5340,1,CN1C=CCC(C(N)=O)=C1.C[N+](=C(C#N)c1ccccc1)[C-](C#N)C#N
5341,1,CN1C=CCC(C(N)=O)=C1.C[N+](=C(C#N)c1ccccc1)[C-](C#N)C#N
5342,2,C=C(C)/C=C/C=C(C)C.N#C[C-]([N+]#Cc1ccccc1)c1ccccc1
5343,2,C=C(C)/C=C/C=C(C)C.N#C[C-]([N+]#Cc1ccccc1)c1ccccc1
5344,2,C=C(C)/C=C/C=C(C)C.N#C[C-]([N+]#Cc1ccccc1)c1ccccc1
5345,2,C=C(C)/C=C/C=C(C)C.N#C[C-]([N+]#Cc1ccccc1)c1ccccc1
5346,2,C=C(C)/C=C/C=C(C)C.N#C[C-]([N+]#Cc1ccccc1)c1ccccc1
5347,2,C=C(C)/C=C/C=C(C)C.N#C[C-]([N+]#Cc1ccccc1)c1ccccc1
5349,2,CNC(=O)C(c1ccccc1)=[N+](C)[CH-]c1ccccc1.CNC(N)=[NH2+]
5350,3,CC(C)=C(C)C.COC(=O)C(=[NH+][C-](C(C)=O)C(=O)OC)C(=O)OC
5351,2,CC#[N+][C-](c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5352,2,CC#[N+][C-](c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5353,2,CC#[N+][C-](c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5354,2,CC#[N+][C-](c1ccccc1)c1ccccc1.CN1C=CCC(C(N)=O)=C1
5355,1,CC(C)=CC=O.CNC(=O)[C-]([NH+]=C(C(C)=O)c1ccccc1)C(C)=O
5356,1,CC(C)=CC=O.CNC(=O)[C-]([NH+]=C(C(C)=O)c1ccccc1)C(C)=O
5357,4,CC(C)=C(C)C.CNC(=O)[C-]([NH+]=C(C#N)C(=O)OC)c1ccccc1
5358,0,CC(C)=C(C)C.CNC(=O)[C-]([NH+]=C(C#N)c1ccccc1)C(=O)OC
5360,3,C=C(C)/C=C/C=C(C)C.COC(=O)C(=[O+][CH-]c1ccccc1)C(C)=O
5361,3,C=C(C)/C=C/C=C(C)C.COC(=O)C(=[O+][CH-]c1ccccc1)C(C)=O
5362,3,C=C(C)/C=C/C=C(C)C.COC(=O)C(=[O+][CH-]c1ccccc1)C(C)=O
5363,3,C=C(C)/C=C/C=C(C)C.COC(=O)C(=[O+][CH-]c1ccccc1)C(C)=O
5371,1,N#C[C-](C#N)[O+]=C(c1ccccc1)c1ccccc1.O=C1C=CC(=O)C=C1
5372,2,C/C=C\C.CC(=[NH+][C-](c1ccccc1)c1ccccc1)c1ccccc1
5373,3,CN1C=CCC(C(N)=O)=C1.CNC(=O)C(C#N)=[O+][C-](C(C)=O)C(C)=O
5377,4,CN1C=CCC(C(N)=O)=C1.CNC(=O)[C-](C)[N+](C)=Cc1ccccc1
5378,4,CN1C=CCC(C(N)=O)=C1.CNC(=O)[C-](C)[N+](C)=Cc1ccccc1
5379,4,CN1C=CCC(C(N)=O)=C1.CNC(=O)[C-](C)[N+](C)=Cc1ccccc1
5380,4,CN1C=CCC(C(N)=O)=C1.CNC(=O)[C-](C)[N+](C)=Cc1ccccc1
5381,0,CN1C=CCC(C(N)=O)=C1.C[C-]([N+]#Cc1ccccc1)c1ccccc1
